post_id,user_id,platform,content_type,post_datetime,likes,comments_count,shares,views,hashtag_count,has_paid_promotion,post_duration_sec,caption_length,location_tagged,engagement_rate,hour,day
POST000178,USR04315,TikTok,Text,2023-02-03 07:00:00,21.0,0.0,1.0,556.0,0.0,False,,1206,True,0.039568345323741004,7,Friday
POST000179,USR03980,TikTok,Story,2023-06-08 22:00:00,0.0,0.0,0.0,11.0,0.0,True,,1179,False,0.0,22,Thursday
POST000180,USR00671,LinkedIn,Text,2022-10-22 22:00:00,241.0,13.0,12.0,4491.0,1.0,False,,462,False,0.05922957025161434,22,Saturday
POST000181,USR03682,Twitter/X,Meme,2023-11-12 01:00:00,128.0,6.0,10.0,4267.0,22.0,False,,859,False,0.03374736348722756,1,Sunday
POST000182,USR01019,YouTube,Live,2023-01-26 12:00:00,68.0,9.0,5.0,3015.0,23.0,False,3103.0,1650,True,0.027197346600331674,12,Thursday
POST000183,USR02943,Twitter/X,Story,2023-03-03 21:00:00,34.0,3.0,0.0,590.0,8.0,False,,1966,False,0.06271186440677966,21,Friday
POST000184,USR01275,LinkedIn,Reel/Short,2022-11-17 17:00:00,813.0,14.0,50.0,14911.0,12.0,False,3296.0,1177,True,0.05881563946080075,17,Thursday
POST000185,USR03133,TikTok,Story,2022-02-25 00:00:00,2.0,0.0,0.0,13.0,7.0,False,,410,True,0.15384615384615385,0,Friday
POST000186,USR01503,Facebook,Blog,2022-09-15 06:00:00,1169.0,36.0,79.0,20341.0,28.0,False,,1840,False,0.06312374022909395,6,Thursday
POST000187,USR02116,YouTube,Story,2023-09-28 14:00:00,1750.0,124.0,128.0,83098.0,18.0,False,,2029,True,0.024092035909408168,14,Thursday
POST000188,USR04349,Snapchat,Video,2022-08-19 20:00:00,74.0,7.0,5.0,3001.0,22.0,False,3287.0,849,True,0.02865711429523492,20,Friday
POST000189,USR04925,Snapchat,Reel/Short,2023-12-23 22:00:00,96.0,9.0,4.0,3921.0,21.0,False,1862.0,1465,True,0.027799030859474622,22,Saturday
POST000190,USR00884,Snapchat,Photo,2023-10-26 11:00:00,5.0,0.0,0.0,221.0,23.0,False,,1728,True,0.02262443438914027,11,Thursday
POST000191,USR02672,YouTube,Text,2023-08-26 17:00:00,407.0,21.0,26.0,18746.0,4.0,False,,2179,False,0.024218499946655286,17,Saturday
POST000192,USR01553,Snapchat,Story,2023-09-10 06:00:00,694.0,62.0,33.0,12524.0,5.0,False,,2083,True,0.06299904183966784,6,Sunday
POST000193,USR03741,TikTok,Blog,2022-07-18 09:00:00,252.0,33.0,2.0,7263.0,29.0,False,,813,,0.03951535178300977,9,Monday
POST000194,USR04056,TikTok,Photo,2023-04-05 05:00:00,5.0,0.0,0.0,83.0,27.0,False,,1881,False,0.060240963855421686,5,Wednesday
POST000195,USR02563,LinkedIn,Video,2023-12-01 02:00:00,2.0,0.0,0.0,66.0,1.0,False,1107.0,643,True,0.030303030303030304,2,Friday
POST000196,USR01902,Snapchat,Photo,2022-07-11 05:00:00,34.0,2.0,0.0,781.0,7.0,False,,1876,False,0.046094750320102434,5,Monday
POST000197,USR03054,LinkedIn,Meme,2023-06-11 03:00:00,64.0,7.0,2.0,3097.0,3.0,False,,1025,True,0.023571197933484018,3,Sunday
POST000198,USR02663,Snapchat,Text,2023-01-22 01:00:00,416.0,62.0,6.0,17962.0,0.0,False,,839,False,0.026945774412648924,1,Sunday
POST000199,USR00155,LinkedIn,Photo,2023-03-15 08:00:00,34.0,3.0,1.0,1468.0,16.0,False,,43,True,0.025885558583106268,8,Wednesday
POST000200,USR02894,LinkedIn,Reel/Short,2023-07-24 08:00:00,457.0,37.0,34.0,2827.0,8.0,False,413.0,432,False,0.1867704280155642,8,Monday
POST000201,USR00388,LinkedIn,Blog,2022-05-14 05:00:00,522.0,11.0,19.0,24505.0,23.0,False,,1047,False,0.022526015098959396,5,Saturday
POST000202,USR00004,Facebook,Text,2023-08-22 08:00:00,141.0,8.0,6.0,6673.0,8.0,False,,530,True,0.023227933463209952,8,Tuesday
POST000203,USR00985,Facebook,Live,2022-01-06 10:00:00,310.0,6.0,4.0,13638.0,21.0,False,2628.0,1649,False,0.02346385100454612,10,Thursday
POST000204,USR02428,YouTube,Reel/Short,2023-04-23 22:00:00,24.0,2.0,2.0,987.0,27.0,False,846.0,219,True,0.028368794326241134,22,Sunday
POST000205,USR01739,Facebook,Meme,2022-06-08 01:00:00,6.0,0.0,0.0,51.0,12.0,False,,250,False,0.11764705882352941,1,Wednesday
POST000206,USR04129,Instagram,Video,2022-06-07 10:00:00,17.0,1.0,1.0,510.0,24.0,False,2233.0,1739,False,0.03725490196078431,10,Tuesday
POST000207,USR01035,Pinterest,Live,2023-09-04 01:00:00,10.0,0.0,0.0,379.0,8.0,False,228.0,1662,False,0.026385224274406333,1,Monday
POST000208,USR00716,Pinterest,Blog,2023-10-03 19:00:00,615.0,43.0,46.0,12423.0,25.0,False,,1444,True,0.05666908154230057,19,Tuesday
POST000209,USR01533,Facebook,Blog,2023-11-09 09:00:00,306.0,45.0,11.0,2979.0,30.0,False,,764,False,0.12151728768042967,9,Thursday
POST000210,USR01178,Pinterest,Photo,2023-05-18 18:00:00,1.0,0.0,0.0,7.0,1.0,True,,136,False,0.14285714285714285,18,Thursday
POST000211,USR04952,Facebook,Blog,2023-07-18 11:00:00,78.0,4.0,4.0,1395.0,11.0,True,,2147,True,0.06164874551971326,11,Tuesday
POST000212,USR01903,LinkedIn,Story,2022-03-16 22:00:00,2.0,0.0,0.0,16.0,6.0,False,,1408,True,0.125,22,Wednesday
POST000213,USR00922,LinkedIn,Blog,2022-11-22 16:00:00,6.0,1.0,0.0,295.0,17.0,False,,1881,False,0.023728813559322035,16,Tuesday
POST000214,USR00694,LinkedIn,Reel/Short,2022-08-14 05:00:00,288.0,25.0,21.0,12461.0,10.0,False,1522.0,1764,True,0.026803627317229756,5,Sunday
POST000215,USR00667,TikTok,Live,2023-06-18 02:00:00,2.0,0.0,0.0,53.0,0.0,True,1097.0,440,True,0.03773584905660377,2,Sunday
POST000216,USR01252,Snapchat,Live,2023-06-02 05:00:00,4.0,0.0,0.0,24.0,21.0,False,2999.0,1405,False,0.16666666666666666,5,Friday
POST000217,USR00102,YouTube,Blog,2023-03-02 17:00:00,7.0,0.0,0.0,131.0,1.0,False,,1586,False,0.05343511450381679,17,Thursday
POST000218,USR04354,LinkedIn,Reel/Short,2023-07-04 12:00:00,2.0,0.0,0.0,19.0,30.0,False,426.0,1351,False,0.10526315789473684,12,Tuesday
POST000219,USR01801,Facebook,Video,2022-04-05 11:00:00,3.0,0.0,0.0,46.0,10.0,False,2398.0,588,False,0.06521739130434782,11,Tuesday
POST000220,USR00072,Facebook,Video,2022-08-15 06:00:00,49.0,1.0,1.0,1791.0,7.0,False,3376.0,1323,True,0.02847571189279732,6,Monday
POST000221,USR00884,Facebook,Live,2023-11-11 10:00:00,2.0,0.0,0.0,77.0,26.0,False,643.0,848,False,0.025974025974025976,10,Saturday
POST000222,USR03050,TikTok,Photo,2022-12-06 11:00:00,33.0,3.0,2.0,955.0,3.0,False,,1283,,0.039790575916230364,11,Tuesday
POST000223,USR03904,Instagram,Text,2022-10-28 06:00:00,56.0,3.0,1.0,889.0,999.0,False,,1672,False,0.06749156355455568,6,Friday
POST000224,USR04211,Twitter/X,Text,2023-09-26 16:00:00,246.0,31.0,6.0,8337.0,13.0,False,,491,,0.033945064171764426,16,Tuesday
POST000225,USR04673,Pinterest,Photo,2023-05-02 17:00:00,350.0,4.0,10.0,15907.0,3.0,True,,768,False,0.022883007480983215,17,Tuesday
POST000226,USR01434,YouTube,Live,2023-10-27 00:00:00,3.0,0.0,0.0,56.0,13.0,False,3489.0,1212,False,0.05357142857142857,0,Friday
POST000227,USR01703,YouTube,Reel/Short,2022-04-28 21:00:00,4.0,1.0,0.0,25.0,6.0,False,3397.0,2185,True,0.2,21,Thursday
POST000228,USR03212,Snapchat,Live,2022-12-21 14:00:00,3.0,0.0,0.0,61.0,27.0,False,2832.0,1107,True,0.04918032786885246,14,Wednesday
POST000229,USR00308,TikTok,Meme,2022-09-04 20:00:00,266.0,11.0,9.0,9961.0,17.0,False,,1345,False,0.028711976709165747,20,Sunday
POST000230,USR04883,TikTok,Text,2023-09-21 19:00:00,109.0,8.0,2.0,2106.0,0.0,True,,933,False,0.056505223171889836,19,Thursday
POST000231,USR01890,YouTube,Meme,2022-09-07 01:00:00,27.0,1.0,0.0,1242.0,23.0,False,,827,False,0.02254428341384863,1,Wednesday
POST000232,USR01982,TikTok,Meme,2023-11-30 10:00:00,5.0,0.0,0.0,62.0,18.0,False,,267,False,0.08064516129032258,10,Thursday
POST000233,USR04488,Pinterest,Video,2023-01-26 03:00:00,74.0,9.0,2.0,2998.0,10.0,False,1666.0,74,True,0.028352234823215475,3,Thursday
POST000234,USR00087,Facebook,Blog,2023-01-31 08:00:00,844.0,14.0,13.0,22303.0,3.0,False,,859,True,0.039053042191633414,8,Tuesday
POST000235,USR01163,TikTok,Photo,2023-07-08 23:00:00,741.0,33.0,11.0,8304.0,19.0,False,,1379,False,0.09453275529865125,23,Saturday
POST000236,USR00866,Twitter/X,Live,2022-10-17 00:00:00,3.0,0.0,0.0,109.0,22.0,False,3040.0,2175,False,0.027522935779816515,0,Monday
POST000237,USR03749,TikTok,Video,2023-06-14 11:00:00,465.0,69.0,37.0,2564.0,23.0,False,3113.0,1559,False,0.22269890795631825,11,Wednesday
POST000238,USR00153,Instagram,Story,2023-06-11 16:00:00,3.0,0.0,0.0,93.0,29.0,False,,1856,,0.03225806451612903,16,Sunday
POST000239,USR02712,Snapchat,Photo,2023-04-02 15:00:00,24.0,1.0,1.0,1083.0,25.0,False,,1368,False,0.024007386888273315,15,Sunday
POST000240,USR00618,YouTube,Meme,2022-02-14 09:00:00,19.0,2.0,0.0,107.0,19.0,False,,1056,False,0.19626168224299065,9,Monday
POST000241,USR02338,Facebook,Photo,2023-10-30 06:00:00,93.0,8.0,1.0,3154.0,25.0,False,,122,True,0.032339885859226376,6,Monday
POST000242,USR01519,Snapchat,Photo,2022-11-25 16:00:00,7.0,1.0,0.0,47.0,13.0,False,,1305,False,0.1702127659574468,16,Friday
POST000243,USR03922,YouTube,Photo,2022-03-26 03:00:00,67.0,6.0,4.0,2896.0,15.0,False,,1325,True,0.02658839779005525,3,Saturday
POST000244,USR00938,Snapchat,Blog,2022-06-21 17:00:00,6.0,1.0,0.0,279.0,12.0,False,,1669,False,0.025089605734767026,17,Tuesday
POST000245,USR04967,LinkedIn,Live,2023-07-01 00:00:00,77.0,7.0,4.0,3025.0,24.0,False,223.0,1265,False,0.02909090909090909,0,Saturday
POST000246,USR01615,YouTube,Blog,2023-10-04 02:00:00,4.0,0.0,0.0,72.0,2.0,False,,1518,True,0.05555555555555555,2,Wednesday
POST000247,USR02525,Pinterest,Blog,2022-08-04 21:00:00,25.0,1.0,2.0,487.0,29.0,True,,2071,True,0.057494866529774126,21,Thursday
POST000248,USR03732,YouTube,Photo,2023-10-07 06:00:00,55.0,3.0,2.0,936.0,15.0,False,,392,False,0.0641025641025641,6,Saturday
POST000249,USR03408,TikTok,Reel/Short,2023-12-03 13:00:00,33.0,3.0,2.0,1440.0,30.0,False,2794.0,595,,0.02638888888888889,13,Sunday
POST000250,USR03901,TikTok,Video,2022-04-17 06:00:00,296.0,39.0,22.0,5381.0,8.0,True,2966.0,1982,True,0.06634454562349006,6,Sunday
POST000251,USR03655,YouTube,Video,2023-07-05 22:00:00,1.0,0.0,0.0,20.0,27.0,True,902.0,1735,True,0.05,22,Wednesday
POST000252,USR01265,Facebook,Video,2023-03-22 20:00:00,77.0,11.0,0.0,2554.0,10.0,True,1911.0,1837,False,0.03445575567736883,20,Wednesday
POST000253,USR04324,Pinterest,Reel/Short,2022-03-15 23:00:00,10.0,1.0,1.0,181.0,16.0,False,2480.0,2061,False,0.06629834254143646,23,Tuesday
POST000254,USR01686,Facebook,Video,2023-12-04 04:00:00,178.0,5.0,3.0,7546.0,5.0,False,3325.0,994,False,0.024648820567187913,4,Monday
POST000255,USR00975,LinkedIn,Meme,2022-01-25 14:00:00,58.0,8.0,2.0,1828.0,27.0,False,,119,False,0.037199124726477024,14,Tuesday
POST000256,USR04169,Snapchat,Reel/Short,2022-12-06 01:00:00,481.0,67.0,18.0,9344.0,4.0,False,2984.0,974,False,0.0605736301369863,1,Tuesday
POST000257,USR04092,YouTube,Story,2022-03-31 02:00:00,34.0,4.0,1.0,746.0,3.0,False,,490,False,0.05227882037533512,2,Thursday
POST000258,USR01553,Facebook,Video,2022-02-25 05:00:00,644.0,46.0,26.0,26107.0,22.0,,1073.0,439,True,0.02742559466809668,5,Friday
POST000259,USR03330,LinkedIn,Reel/Short,2022-09-15 17:00:00,75.0,11.0,5.0,1994.0,29.0,False,3192.0,799,False,0.04563691073219659,17,Thursday
POST000260,USR04359,Pinterest,Blog,2022-03-14 18:00:00,4.0,0.0,0.0,163.0,14.0,False,,1923,False,0.024539877300613498,18,Monday
POST000261,USR04319,TikTok,Reel/Short,2022-08-22 08:00:00,11.0,0.0,0.0,285.0,24.0,False,3307.0,1314,True,0.03859649122807018,8,Monday
POST000262,USR00485,Twitter/X,Photo,2023-02-22 12:00:00,17.0,1.0,1.0,104.0,30.0,False,,2150,True,0.18269230769230768,12,Wednesday
POST000263,USR02239,TikTok,Story,2023-04-07 20:00:00,69.0,4.0,5.0,1178.0,14.0,True,,797,False,0.06621392190152801,20,Friday
POST000264,USR04653,Pinterest,Meme,2023-02-19 13:00:00,330.0,40.0,4.0,7151.0,21.0,False,,356,False,0.05230037756957069,13,Sunday
POST000265,USR00982,LinkedIn,Blog,2022-11-20 00:00:00,185.0,20.0,5.0,8598.0,23.0,True,,568,False,0.024424284717376135,0,Sunday
POST000266,USR01719,Snapchat,Video,2023-02-03 21:00:00,7072463.0,20.0,16.0,9979.0,18.0,True,767.0,608,False,708.7382503256839,21,Friday
POST000267,USR02194,Pinterest,Photo,2022-05-02 17:00:00,12.0,0.0,1.0,380.0,21.0,True,,825,False,0.034210526315789476,17,Monday
POST000268,USR02613,LinkedIn,Meme,2022-01-07 20:00:00,319.0,39.0,14.0,3832.0,15.0,True,,1936,False,0.09707724425887265,20,Friday
POST000269,USR03792,YouTube,Reel/Short,2023-09-26 02:00:00,67.0,1.0,2.0,2499.0,20.0,False,3124.0,1109,,0.028011204481792718,2,Tuesday
POST000270,USR02439,TikTok,Reel/Short,2023-08-23 01:00:00,268.0,11.0,13.0,5749.0,7.0,False,764.0,2070,False,0.05079144198991129,1,Wednesday
POST000271,USR00083,YouTube,Live,2023-12-19 02:00:00,3.0,0.0,0.0,23.0,3.0,False,3258.0,1851,,0.13043478260869565,2,Tuesday
POST000272,USR03097,LinkedIn,Video,2023-01-02 16:00:00,135.0,10.0,7.0,4905.0,6.0,True,1129.0,1213,True,0.030988786952089703,16,Monday
POST000273,USR04549,Pinterest,Blog,2022-04-19 09:00:00,16.0,2.0,0.0,332.0,0.0,False,,1958,False,0.05421686746987952,9,Tuesday
POST000274,USR01688,Instagram,Video,2023-12-04 09:00:00,4.0,1.0,0.0,80.0,19.0,False,2259.0,161,True,0.0625,9,Monday
POST000275,USR02478,Twitter/X,Meme,2023-09-14 02:00:00,199.0,26.0,2.0,9680.0,14.0,False,,332,True,0.023450413223140495,2,Thursday
POST000276,USR03575,Pinterest,Video,2022-10-16 14:00:00,23.0,3.0,1.0,181.0,30.0,False,2988.0,1281,False,0.14917127071823205,14,Sunday
POST000277,USR01990,Twitter/X,Blog,2023-01-26 12:00:00,158.0,14.0,3.0,7379.0,22.0,False,,749,False,0.023715950670822605,12,Thursday
POST000278,USR01420,TikTok,Video,2023-11-08 00:00:00,8.0,1.0,0.0,262.0,20.0,False,2554.0,787,False,0.03435114503816794,0,Wednesday
POST000279,USR04798,Facebook,Blog,2023-05-01 05:00:00,3176.0,281.0,145.0,80621.0,10.0,False,,1359,False,0.044678185584401085,5,Monday
POST000280,USR00852,Snapchat,Live,2023-07-01 07:00:00,43.0,6.0,3.0,1061.0,11.0,False,250.0,1171,True,0.049010367577756835,7,Saturday
POST000281,USR04314,Pinterest,Meme,2022-05-20 23:00:00,21.0,3.0,1.0,213.0,30.0,False,,1444,False,0.11737089201877934,23,Friday
POST000282,USR00460,Facebook,Blog,2023-02-05 17:00:00,395.0,31.0,23.0,16235.0,11.0,True,,214,True,0.02765629812134278,17,Sunday
POST000283,USR01612,TikTok,Text,2022-10-30 20:00:00,46.0,5.0,2.0,688.0,5.0,False,,1582,False,0.07703488372093023,20,Sunday
POST000284,USR02570,LinkedIn,Text,2022-05-28 09:00:00,30682.0,1616.0,155.0,1334445.0,22.0,True,,987,True,0.024319473638853607,9,Saturday
POST000285,USR02515,Snapchat,Text,2023-11-25 23:00:00,561.0,19.0,37.0,24532.0,5.0,True,,1377,True,0.025150823414315994,23,Saturday
POST000286,USR03755,Pinterest,Blog,2023-10-26 11:00:00,21.0,0.0,2.0,862.0,20.0,False,,1369,False,0.02668213457076566,11,Thursday
POST000287,USR03361,YouTube,Story,2022-01-12 17:00:00,63.0,4.0,2.0,3132.0,14.0,False,,1081,False,0.022030651340996167,17,Wednesday
POST000288,USR03704,LinkedIn,Photo,2023-07-23 04:00:00,62.0,4.0,5.0,2348.0,17.0,False,,249,False,0.030238500851788756,4,Sunday
POST000289,USR04508,Twitter/X,Blog,2022-05-07 01:00:00,7.0,1.0,0.0,292.0,15.0,True,,1913,True,0.0273972602739726,1,Saturday
POST000290,USR02734,Snapchat,Meme,2022-01-06 18:00:00,711.0,57.0,14.0,24197.0,5.0,False,,811,False,0.032318055957350086,18,Thursday
POST000291,USR01901,Instagram,Text,2023-09-03 12:00:00,23.0,1.0,1.0,1153.0,13.0,True,,1764,True,0.02168256721595837,12,Sunday
POST000292,USR00386,LinkedIn,Photo,2023-07-05 17:00:00,33.0,1.0,2.0,702.0,22.0,False,,1249,True,0.05128205128205128,17,Wednesday
POST000293,USR03494,TikTok,Video,2022-03-29 09:00:00,85.0,2.0,6.0,1453.0,14.0,False,3344.0,978,False,0.06400550584996559,9,Tuesday
POST000294,USR04134,TikTok,Video,2022-08-04 23:00:00,9.0,0.0,1.0,262.0,27.0,True,1717.0,581,False,0.03816793893129771,23,Thursday
POST000295,USR02967,LinkedIn,Meme,2022-12-19 06:00:00,83.0,2.0,2.0,2422.0,12.0,True,,1892,False,0.035920726672171756,6,Monday
POST000296,USR03316,Facebook,Blog,2023-02-27 20:00:00,20.0,2.0,0.0,559.0,16.0,False,,1996,False,0.03935599284436494,20,Monday
POST000297,USR03115,YouTube,Text,2023-06-09 04:00:00,21.0,2.0,0.0,262.0,17.0,False,,1834,False,0.08778625954198473,4,Friday
POST000298,USR02166,Instagram,Video,2022-06-14 05:00:00,39.0,2.0,1.0,702.0,19.0,False,1021.0,1115,False,0.05982905982905983,5,Tuesday
POST000299,USR02654,Facebook,Story,2022-08-15 19:00:00,13.0,0.0,1.0,160.0,27.0,False,,1240,True,0.0875,19,Monday
POST000300,USR01348,Instagram,Reel/Short,2022-09-16 06:00:00,2.0,0.0,0.0,35.0,20.0,False,2430.0,2176,,0.05714285714285714,6,Friday
POST000301,USR00198,Twitter/X,Blog,2022-04-28 05:00:00,77.0,6.0,4.0,3542.0,7.0,False,,287,False,0.02456239412761152,5,Thursday
POST000302,USR01506,Snapchat,Live,2023-11-19 18:00:00,1.0,0.0,0.0,4.0,7.0,False,2396.0,1262,True,0.25,18,Sunday
POST000303,USR01017,Twitter/X,Story,2022-02-25 17:00:00,1.0,0.0,0.0,26.0,30.0,False,,1525,False,0.038461538461538464,17,Friday
POST000304,USR03776,Snapchat,Photo,2023-04-18 20:00:00,60.0,2.0,5.0,731.0,28.0,False,,698,False,0.09165526675786594,20,Tuesday
POST000305,USR02516,Pinterest,Meme,2023-07-17 02:00:00,38.0,3.0,3.0,758.0,3.0,False,,1006,True,0.05804749340369393,2,Monday
POST000306,USR00832,Facebook,Photo,2022-10-25 21:00:00,92.0,9.0,3.0,3060.0,15.0,True,,955,False,0.03398692810457516,21,Tuesday
POST000307,USR01573,LinkedIn,Story,2022-03-10 08:00:00,206.0,13.0,9.0,9965.0,26.0,False,,591,True,0.022880080280983442,8,Thursday
POST000308,USR00104,Instagram,Meme,2022-04-11 06:00:00,1.0,0.0,0.0,44.0,8.0,False,,1664,True,0.022727272727272728,6,Monday
POST000309,USR02033,Pinterest,Video,2023-08-18 15:00:00,16.0,0.0,1.0,770.0,3.0,False,359.0,57,True,0.02207792207792208,15,Friday
POST000310,USR01258,Snapchat,Meme,2022-12-05 11:00:00,22.0,1.0,0.0,1104.0,17.0,False,,1204,True,0.020833333333333332,11,Monday
POST000311,USR02082,LinkedIn,Story,2022-05-12 21:00:00,102.0,2.0,5.0,4081.0,14.0,False,,753,False,0.026709139916687087,21,Thursday
POST000312,USR04816,YouTube,Blog,2023-11-03 07:00:00,86.0,11.0,5.0,768.0,3.0,False,,2101,,0.1328125,7,Friday
POST000313,USR00337,Pinterest,Text,2022-04-13 09:00:00,24.0,3.0,1.0,134.0,1.0,False,,1565,False,0.208955223880597,9,Wednesday
POST000314,USR04293,Twitter/X,Story,2023-09-27 02:00:00,60.0,3.0,4.0,2860.0,22.0,False,,1088,True,0.023426573426573425,2,Wednesday
POST000315,USR00995,LinkedIn,Text,2022-07-18 10:00:00,32.0,4.0,2.0,1160.0,30.0,False,,369,False,0.032758620689655175,10,Monday
POST000316,USR03302,TikTok,Story,2023-05-13 14:00:00,9.0,1.0,0.0,118.0,4.0,False,,872,False,0.0847457627118644,14,Saturday
POST000317,USR00100,TikTok,Story,2022-12-03 19:00:00,61.0,8.0,1.0,2183.0,19.0,False,,1281,False,0.0320659642693541,19,Saturday
POST000318,USR02111,TikTok,Reel/Short,2023-11-07 09:00:00,1.0,0.0,0.0,20.0,23.0,False,1583.0,1728,False,0.05,9,Tuesday
POST000319,USR01358,Facebook,Reel/Short,2023-12-12 18:00:00,89.0,13.0,1.0,528.0,1.0,False,2183.0,1179,False,0.19507575757575757,18,Tuesday
POST000320,USR01021,Twitter/X,Live,2022-06-06 18:00:00,920.0,124.0,52.0,17175.0,15.0,False,1218.0,666,True,0.0638136826783115,18,Monday
POST000321,USR02958,Snapchat,Blog,2023-08-04 11:00:00,27.0,3.0,0.0,466.0,17.0,False,,266,False,0.06437768240343347,11,Friday
POST000322,USR03778,Twitter/X,Text,2022-11-20 13:00:00,3375.0,49.0,63.0,115726.0,5.0,False,,940,True,0.030131517550075176,13,Sunday
POST000323,USR02332,Twitter/X,Live,2022-06-22 00:00:00,182.0,21.0,10.0,7217.0,24.0,False,2728.0,1361,False,0.02951364833033116,0,Wednesday
POST000324,USR01743,Facebook,Video,2022-11-17 07:00:00,1009.0,99.0,39.0,50296.0,18.0,False,1747.0,899,True,0.022804994432956895,7,Thursday
POST000325,USR00876,Snapchat,Text,2022-08-15 22:00:00,118.0,17.0,9.0,3731.0,10.0,False,,2141,True,0.03859555079067274,22,Monday
POST000326,USR00419,Snapchat,Live,2023-10-19 13:00:00,165.0,12.0,7.0,3978.0,2.0,False,731.0,2113,False,0.04625439919557567,13,Thursday
POST000327,USR00991,Twitter/X,Video,2022-10-11 11:00:00,73.0,7.0,2.0,3162.0,21.0,False,1392.0,485,False,0.025932953826691967,11,Tuesday
POST000328,USR02475,Twitter/X,Reel/Short,2022-05-18 21:00:00,2.0,0.0,0.0,79.0,7.0,False,2009.0,548,False,0.02531645569620253,21,Wednesday
POST000329,USR00684,YouTube,Video,2022-12-06 15:00:00,1.0,0.0,0.0,25.0,21.0,False,1407.0,1926,False,0.04,15,Tuesday
POST000330,USR04847,Pinterest,Blog,2023-04-19 14:00:00,34.0,1.0,1.0,1233.0,0.0,False,,324,True,0.029197080291970802,14,Wednesday
POST000331,USR00043,YouTube,Reel/Short,2023-01-03 09:00:00,16.0,1.0,1.0,655.0,16.0,False,1367.0,54,False,0.02748091603053435,9,Tuesday
POST000332,USR02036,YouTube,Text,2023-05-14 17:00:00,17.0,1.0,1.0,768.0,29.0,False,,918,False,0.024739583333333332,17,Sunday
POST000333,USR03380,TikTok,Video,2022-04-22 05:00:00,4.0,0.0,0.0,69.0,1.0,False,2979.0,1169,False,0.057971014492753624,5,Friday
POST000334,USR01646,Pinterest,Blog,2023-10-24 19:00:00,501.0,28.0,9.0,7688.0,7.0,True,,166,True,0.06997918834547347,19,Tuesday
POST000335,USR03973,Twitter/X,Text,2022-03-25 08:00:00,7.0,0.0,0.0,104.0,0.0,False,,2075,False,0.0673076923076923,8,Friday
POST000336,USR04243,Instagram,Photo,2022-05-24 17:00:00,6.0,0.0,0.0,200.0,9.0,False,,1686,False,0.03,17,Tuesday
POST000337,USR03998,TikTok,Live,2022-07-21 08:00:00,59.0,5.0,2.0,446.0,3.0,,439.0,935,False,0.14798206278026907,8,Thursday
POST000338,USR04913,Instagram,Story,2023-10-04 02:00:00,477.0,39.0,36.0,20066.0,5.0,False,,503,True,0.027509219575401176,2,Wednesday
POST000339,USR02429,Twitter/X,Video,2022-03-19 00:00:00,298.0,7.0,7.0,13136.0,29.0,False,1806.0,1277,False,0.023751522533495738,0,Saturday
POST000340,USR01775,Pinterest,Story,2023-06-04 20:00:00,15.0,1.0,0.0,730.0,22.0,False,,557,False,0.021917808219178082,20,Sunday
POST000341,USR01727,LinkedIn,Reel/Short,2022-02-01 18:00:00,36.0,5.0,1.0,1411.0,17.0,False,2935.0,1568,False,0.029766123316796598,18,Tuesday
POST000342,USR03188,Twitter/X,Photo,2023-08-16 12:00:00,1452.0,94.0,23.0,16479.0,26.0,False,,2181,True,0.09521208811214273,12,Wednesday
POST000343,USR01489,Facebook,Blog,2023-08-28 06:00:00,499.0,16.0,24.0,22436.0,8.0,False,,6,False,0.02402389017650205,6,Monday
POST000344,USR03741,YouTube,Text,2022-02-07 17:00:00,315.0,47.0,3.0,8982.0,16.0,False,,1650,False,0.040636829213983525,17,Monday
