comment_id,post_id,user_id,comment_datetime,sentiment_score,is_toxic,is_reply,likes_on_comment,contains_emoji,comment_length_chars,language
CMT0000293,POST027016,USR04798,2022-10-17 09:00:00,0.772,False,False,0,True,14,English
CMT0000294,POST007480,USR03565,2022-09-24 15:00:00,0.254,False,False,38,False,209,English
CMT0000295,POST017507,USR01763,2023-08-03 04:00:00,0.125,False,False,1,False,843,English
CMT0000296,POST028842,USR00750,2023-06-29 23:00:00,0.775,False,False,82,False,207,Hindi
CMT0000297,POST007643,USR03008,2023-09-05 15:00:00,1.0,False,False,6,True,809,English
CMT0000298,POST006181,USR04708,2022-01-07 18:00:00,-0.285,True,True,4,True,952,English
CMT0000299,POST009153,USR02724,2022-06-21 23:00:00,-0.12,False,False,8,False,945,Arabic
CMT0000300,POST029955,USR00511,2023-02-18 16:00:00,0.293,False,True,0,True,290,Portuguese
CMT0000301,POST022957,USR01834,2023-08-04 16:00:00,0.59,False,True,1,True,88,German
CMT0000302,POST028620,USR04262,2022-05-08 04:00:00,-0.989,False,False,6,True,388,English
CMT0000303,POST020176,USR01407,2023-11-09 02:00:00,-0.137,False,True,2,True,988,English
CMT0000304,POST021131,USR00200,2022-04-13 22:00:00,0.049,False,True,1,False,984,French
CMT0000305,POST009970,USR04834,2023-07-07 10:00:00,-0.907,False,True,55,False,221,English
CMT0000306,POST002604,USR01528,2023-07-28 17:00:00,0.645,True,False,1,False,479,Portuguese
CMT0000307,POST010449,USR02070,2022-12-08 07:00:00,-0.154,False,False,24,False,740,English
CMT0000308,POST011049,USR04529,2022-07-30 19:00:00,-0.333,False,False,63,True,814,Hindi
CMT0000309,POST029550,USR01896,2023-10-12 22:00:00,0.419,False,True,10,False,295,English
CMT0000310,POST005908,USR01892,2022-06-17 19:00:00,0.216,False,False,0,True,592,English
CMT0000311,POST018804,USR04570,2023-01-14 14:00:00,-0.452,True,False,3,True,176,English
CMT0000312,POST024278,USR03016,2023-12-05 17:00:00,0.069,False,True,55,True,977,English
CMT0000313,POST027666,USR00932,2023-01-31 22:00:00,0.516,False,False,6,True,679,English
CMT0000314,POST027887,USR01922,2022-12-22 00:00:00,-0.428,False,True,137,True,713,German
CMT0000315,POST020225,USR00653,2023-09-07 11:00:00,0.28,False,False,4,True,312,English
CMT0000316,POST005217,USR00984,2023-11-08 20:00:00,0.085,False,False,9,True,461,Portuguese
CMT0000317,POST015144,USR03143,2022-05-15 10:00:00,0.695,False,False,1,True,709,Hindi
CMT0000318,POST015112,USR03551,2023-02-07 06:00:00,0.116,False,True,1,True,219,English
CMT0000319,POST015434,USR04970,2022-03-03 16:00:00,-0.158,False,False,18,True,56,Portuguese
CMT0000320,POST022218,USR04463,2022-01-06 01:00:00,-1.0,True,True,25,False,330,Portuguese
CMT0000321,POST014873,USR01120,2022-02-06 01:00:00,0.379,False,False,32,False,365,Spanish
CMT0000322,POST002917,USR01036,2022-09-01 22:00:00,-0.018,False,False,2,False,641,Hindi
CMT0000323,POST006233,USR01222,2023-07-15 03:00:00,-0.436,False,True,12,True,157,Hindi
CMT0000324,POST012109,USR04401,2022-01-26 14:00:00,-0.011,False,False,14,True,480,English
CMT0000325,POST017479,USR01225,2022-10-07 03:00:00,-0.238,False,True,6,False,387,English
CMT0000326,POST020233,USR01129,2022-06-28 13:00:00,-0.51,True,False,1,True,892,German
CMT0000327,POST019818,USR00676,2023-10-30 23:00:00,-0.305,False,False,10,True,846,Hindi
CMT0000328,POST027100,USR01931,2022-02-19 00:00:00,-0.196,False,False,29,True,176,English
CMT0000329,POST021206,USR04951,2023-09-26 02:00:00,0.332,False,False,39,True,942,Arabic
CMT0000330,POST013488,USR01528,2022-02-24 07:00:00,0.179,False,False,0,True,433,German
CMT0000331,POST003847,USR04855,2022-03-17 04:00:00,0.914,False,False,27,False,780,English
CMT0000332,POST026528,USR00614,2023-06-24 01:00:00,-0.527,False,False,6,True,565,English
CMT0000333,POST012855,USR00321,2023-04-02 21:00:00,-0.493,False,False,3,False,336,English
CMT0000334,POST000765,USR02698,2023-10-04 04:00:00,-1.0,True,False,5,False,795,English
CMT0000335,POST001916,USR00449,2023-09-01 22:00:00,-0.932,True,False,8,False,449,English
CMT0000336,POST002651,USR00686,2023-09-17 21:00:00,0.155,False,False,88,True,473,Portuguese
CMT0000337,POST006719,USR01609,2022-11-07 20:00:00,-0.665,False,False,13,False,75,Spanish
CMT0000338,POST003422,USR03024,2022-10-16 14:00:00,-0.93,True,False,3,True,54,Japanese
CMT0000339,POST003820,USR00198,2022-09-18 12:00:00,1.0,False,True,3,False,402,English
CMT0000340,POST007947,USR02772,2022-06-15 05:00:00,0.411,False,False,41,False,895,Hindi
CMT0000341,POST026936,USR04483,2023-02-20 19:00:00,0.311,False,True,66,False,344,English
CMT0000342,POST029874,USR01098,2023-02-01 09:00:00,0.676,False,False,1,True,4,English
CMT0000343,POST025693,USR03766,2022-02-06 15:00:00,0.821,False,False,24,False,188,English
CMT0000344,POST022060,USR00208,2023-01-30 07:00:00,0.245,False,False,0,True,608,Japanese
CMT0000345,POST020501,USR01767,2023-07-13 12:00:00,0.27,False,True,21,False,677,Hindi
CMT0000346,POST016141,USR04201,2022-08-17 20:00:00,0.432,False,True,2,False,252,Spanish
CMT0000347,POST016436,USR00333,2022-03-31 16:00:00,-0.45,False,True,0,True,182,Portuguese
CMT0000348,,USR01288,2023-02-14 07:00:00,-0.22,False,False,20,False,773,English
CMT0000349,POST002212,USR03675,2022-09-19 10:00:00,0.189,False,False,0,True,310,Hindi
CMT0000350,POST026242,USR00026,2023-01-08 10:00:00,-0.408,True,False,102,True,611,English
CMT0000351,POST017727,USR03020,2022-11-07 15:00:00,0.096,False,False,11,False,368,German
CMT0000352,POST015452,USR00852,2022-01-13 13:00:00,-0.141,False,False,23,True,484,English
CMT0000353,POST021576,USR02794,2022-02-05 20:00:00,0.529,False,True,6,True,337,English
CMT0000354,POST019847,USR00788,2023-05-22 16:00:00,0.375,False,False,42,True,622,English
CMT0000355,POST025736,USR02191,2022-02-25 11:00:00,0.411,False,False,44,False,20,Japanese
CMT0000356,POST015114,USR04714,2022-11-15 00:00:00,-1.0,True,False,16,True,249,Arabic
CMT0000357,POST021822,USR00351,2023-03-29 03:00:00,0.338,False,True,0,True,28,Japanese
CMT0000358,POST023212,USR00225,2022-06-22 18:00:00,-0.429,True,False,0,True,162,English
CMT0000359,POST017187,USR04178,2023-06-20 19:00:00,0.053,False,False,0,True,901,Japanese
CMT0000360,POST021007,USR01839,2023-09-01 15:00:00,0.328,False,False,2,True,582,English
CMT0000361,POST027765,USR01135,2023-08-04 00:00:00,-0.588,True,False,1,True,930,Portuguese
CMT0000362,POST018976,USR00737,2022-04-22 02:00:00,0.046,False,True,47,False,336,Spanish
CMT0000363,POST005429,USR03785,2023-05-18 22:00:00,1.0,False,False,5,True,945,English
CMT0000364,POST018731,USR00557,2023-03-13 04:00:00,-0.636,False,False,5,False,935,English
CMT0000365,POST027980,USR02758,2022-03-25 10:00:00,0.054,False,False,9,True,661,English
CMT0000366,POST007913,USR04958,2023-05-29 16:00:00,0.351,False,False,3,True,485,English
CMT0000367,POST001915,USR03793,2023-04-26 07:00:00,-0.565,True,False,8,True,30,English
CMT0000368,POST018818,USR03483,2022-03-27 08:00:00,0.57,False,False,2,True,365,English
CMT0000369,POST001885,USR03711,2022-11-25 21:00:00,0.296,False,True,22,True,647,English
CMT0000370,POST025528,USR01953,2022-02-11 21:00:00,0.334,True,False,0,True,400,Spanish
CMT0000371,POST014769,USR00511,2022-08-26 23:00:00,0.132,False,False,2,True,895,Spanish
CMT0000372,POST015466,USR01377,2022-09-12 03:00:00,0.594,False,False,11,True,257,Japanese
CMT0000373,POST004613,USR04635,2023-01-15 04:00:00,0.248,False,False,1,False,817,English
CMT0000374,POST026843,USR03599,2022-08-04 11:00:00,0.363,False,False,1,True,124,German
CMT0000375,POST010472,USR00239,2022-06-23 21:00:00,-0.067,False,False,0,False,398,Portuguese
CMT0000376,POST018161,USR00768,2023-12-31 10:00:00,-0.173,False,False,8,True,230,English
CMT0000377,POST009792,USR02647,2022-07-21 05:00:00,0.424,False,False,28,True,311,Arabic
CMT0000378,POST001594,USR03810,2022-06-01 01:00:00,-0.26,False,False,15,False,308,Spanish
CMT0000379,POST026728,USR00662,2023-07-22 20:00:00,-0.771,False,False,20,True,945,English
CMT0000380,POST025931,USR01291,2023-11-22 02:00:00,0.9,False,False,2,False,485,English
CMT0000381,POST001698,USR04642,2022-07-09 21:00:00,0.309,False,False,9,True,606,Spanish
CMT0000382,POST019861,USR03382,2023-05-25 23:00:00,0.255,False,False,59,True,201,French
CMT0000383,POST021012,USR02298,2022-11-16 19:00:00,0.574,False,False,20,False,32,English
CMT0000384,POST000176,USR01083,2023-09-02 07:00:00,-0.467,False,False,12,False,44,German
CMT0000385,POST028056,USR04414,2023-09-01 02:00:00,1.0,False,False,140,False,313,German
CMT0000386,POST013588,USR02237,2023-09-08 01:00:00,1.0,False,False,35,True,757,English
CMT0000387,POST006127,USR02263,2022-01-08 23:00:00,-1.0,False,False,4,False,271,English
CMT0000388,POST020756,USR03122,2022-04-10 02:00:00,-0.258,False,False,1,True,147,German
CMT0000389,POST010852,USR01369,2022-05-14 16:00:00,1.0,False,False,33,False,132,Hindi
CMT0000390,POST000851,USR04082,2022-10-03 01:00:00,0.129,False,False,2,True,94,English
CMT0000391,POST019191,USR01214,2022-04-11 23:00:00,-0.71,True,True,24,True,321,English
CMT0000392,POST025247,USR01034,2023-05-23 04:00:00,-0.383,False,False,6,False,894,English
CMT0000393,POST008910,USR02183,2022-08-16 08:00:00,-0.176,False,True,3,True,685,English
CMT0000394,POST013380,USR03089,2023-12-22 08:00:00,0.602,True,False,2,True,241,German
CMT0000395,POST023095,USR03290,2023-02-07 23:00:00,-0.825,False,False,8,False,386,English
CMT0000396,POST012589,USR03300,2023-05-26 15:00:00,-0.248,False,True,16,False,725,Japanese
CMT0000397,POST021845,USR02495,2023-10-09 22:00:00,0.897,False,False,16,False,238,Spanish
CMT0000398,POST012938,USR00657,2023-10-06 18:00:00,0.638,False,False,11,False,53,English
CMT0000399,POST000123,USR00609,2023-10-27 11:00:00,0.21,False,False,1,False,379,English
CMT0000400,POST010954,USR01675,2022-06-17 12:00:00,0.778,False,True,3,True,240,Spanish
CMT0000401,POST028958,USR02016,2023-07-17 18:00:00,-1.0,True,False,47,False,827,English
CMT0000402,POST029974,USR04413,2022-02-14 17:00:00,1.0,False,False,35,True,948,Japanese
CMT0000403,POST028360,USR02320,2022-06-10 12:00:00,-0.226,False,False,9,False,532,Spanish
CMT0000404,POST000062,USR04507,2023-06-08 02:00:00,0.12,False,True,12,True,462,Portuguese
CMT0000405,POST013641,USR04578,2022-11-22 08:00:00,0.688,False,False,7,True,358,English
CMT0000406,POST016938,USR01456,2022-06-05 07:00:00,0.894,False,False,10,False,370,English
CMT0000407,POST018582,USR04863,2023-07-10 05:00:00,0.371,False,False,88,True,164,English
CMT0000408,POST000862,USR01168,2023-08-20 02:00:00,0.14,False,True,68,False,373,French
CMT0000409,POST026346,USR03409,2023-08-29 13:00:00,-0.084,False,True,5,True,324,French
CMT0000410,POST029431,USR03541,2023-09-16 16:00:00,0.814,False,False,4,False,410,Spanish
CMT0000411,POST005984,USR01662,2023-07-16 01:00:00,0.606,False,False,13,True,345,Hindi
CMT0000412,POST026690,USR02145,2023-12-17 08:00:00,0.478,True,False,2,True,609,English
CMT0000413,POST011908,USR00691,2023-08-15 22:00:00,0.792,False,True,2,False,561,Portuguese
CMT0000414,POST024280,USR02505,2022-03-14 19:00:00,-0.392,False,False,1,False,297,Arabic
CMT0000415,POST012113,USR03777,2023-07-16 20:00:00,0.464,False,False,10,True,3,English
CMT0000416,POST024057,USR02539,2022-03-10 15:00:00,-0.404,True,False,14,True,971,English
CMT0000417,POST005126,USR04850,2022-01-04 20:00:00,-0.001,False,True,13,True,713,Spanish
CMT0000418,POST028235,USR00414,2022-01-18 03:00:00,-0.17,False,False,14,True,404,English
CMT0000419,POST016566,USR00622,2023-01-19 19:00:00,-0.094,False,True,4,False,362,English
CMT0000420,POST017069,USR00480,2022-04-27 18:00:00,-0.656,True,True,2,False,792,German
CMT0000421,POST025176,USR03727,2023-04-22 14:00:00,1.0,False,False,24,False,515,Spanish
CMT0000422,POST024594,USR00544,2022-01-09 14:00:00,0.126,False,True,9,True,606,Spanish
CMT0000423,POST019565,USR02515,2022-11-02 23:00:00,-0.39,False,False,3,True,334,English
CMT0000424,POST014915,USR03723,2022-10-05 07:00:00,1.0,False,True,12,True,75,Hindi
CMT0000425,POST006476,USR02674,2023-10-07 21:00:00,-0.116,False,True,0,False,290,English
CMT0000426,POST015076,USR02548,2022-09-23 15:00:00,-0.355,False,True,2,False,778,Spanish
CMT0000427,POST020913,USR02404,2023-10-05 23:00:00,1.0,False,False,87,True,127,Hindi
CMT0000428,POST018308,USR02270,2023-06-04 04:00:00,0.207,False,False,11,False,43,Hindi
CMT0000429,POST008629,USR04935,2022-03-30 14:00:00,1.0,False,False,1,True,347,English
CMT0000430,POST000838,USR02346,2023-11-23 23:00:00,0.981,False,True,1,False,47,English
CMT0000431,POST014482,USR04038,2022-08-10 17:00:00,0.861,False,False,12,True,987,English
CMT0000432,POST021593,USR04164,2023-08-03 03:00:00,-0.988,True,False,3,True,808,Spanish
CMT0000433,POST000363,USR02334,2022-10-18 11:00:00,1.0,False,False,13,False,95,Arabic
CMT0000434,POST008621,USR02491,2023-01-10 00:00:00,0.012,False,False,16,False,813,Spanish
CMT0000435,POST028953,USR04484,2022-12-28 13:00:00,-0.2,False,False,34,True,478,English
CMT0000436,POST003770,USR01869,2023-10-19 22:00:00,0.659,False,True,5,False,594,English
CMT0000437,POST019055,USR03933,2022-11-14 20:00:00,0.317,False,False,3,False,547,English
CMT0000438,POST000879,USR01561,2023-12-02 21:00:00,0.444,False,False,16,False,345,English
CMT0000439,POST005681,USR00831,2023-10-03 05:00:00,-0.711,True,True,5,False,251,Hindi
CMT0000440,POST008790,USR00534,2022-01-17 04:00:00,-0.687,True,False,3,True,763,Spanish
CMT0000441,POST026939,USR00478,2022-10-14 08:00:00,0.239,False,False,3,False,858,Hindi
CMT0000442,POST003954,USR00613,2023-03-08 09:00:00,1.0,False,False,18,False,65,Spanish
CMT0000443,POST013446,USR03749,2022-06-08 16:00:00,-0.457,False,False,18,False,268,English
CMT0000444,POST022254,USR04253,2022-12-17 18:00:00,-0.452,True,False,6,False,189,English
CMT0000445,POST025446,USR03533,2023-01-14 04:00:00,-0.432,False,False,2,False,986,English
CMT0000446,POST003413,USR02842,2023-12-23 10:00:00,-0.903,True,False,5,False,424,German
CMT0000447,POST016247,USR02387,2022-06-19 21:00:00,0.05,False,False,269,True,557,English
CMT0000448,POST014674,USR01446,2023-08-14 05:00:00,0.409,False,False,40,False,60,Arabic
CMT0000449,POST004479,USR01839,2022-10-21 04:00:00,0.703,False,True,21,True,935,Japanese
CMT0000450,POST006254,USR00944,2023-12-13 01:00:00,0.835,True,False,55,True,965,Hindi
CMT0000451,POST016332,USR00613,2023-10-18 18:00:00,-0.147,False,True,36,True,589,Spanish
CMT0000452,POST018681,USR04017,2022-01-12 09:00:00,0.054,False,False,3,True,291,Portuguese
CMT0000453,POST020746,USR03063,2022-06-06 21:00:00,0.718,False,False,2,False,550,English
CMT0000454,POST014432,USR01798,2023-10-14 11:00:00,0.184,False,True,4,True,394,Japanese
CMT0000455,POST024945,USR04275,2023-06-29 22:00:00,-0.388,True,False,2,True,336,English
CMT0000456,POST007507,USR04435,2022-10-26 07:00:00,0.054,False,True,5,True,341,Portuguese
CMT0000457,POST001055,USR00937,2022-06-30 20:00:00,-0.341,False,False,41,False,245,Spanish
CMT0000458,POST018620,USR01210,2023-09-07 18:00:00,1.0,False,True,4,False,950,English
CMT0000459,POST027718,USR04489,2022-04-03 06:00:00,0.297,False,False,2,True,640,English
CMT0000460,POST000488,USR03196,2023-05-05 17:00:00,-1.0,False,True,8,True,811,English
CMT0000461,POST010770,USR01911,2022-02-08 15:00:00,0.23,True,False,48,True,757,English
CMT0000462,POST029512,USR02062,2023-05-22 04:00:00,-0.2,True,False,40,True,911,English
CMT0000463,POST007352,USR04342,2022-06-09 08:00:00,-0.471,True,False,0,True,993,Arabic
CMT0000464,POST026538,USR04582,2022-09-14 03:00:00,-0.313,False,True,0,False,33,English
CMT0000465,POST027544,USR04261,2022-10-14 12:00:00,0.395,False,False,2,True,114,English
CMT0000466,POST006380,USR01819,2022-08-15 06:00:00,-1.0,True,True,2,True,754,English
CMT0000467,POST024909,USR02949,2022-07-07 14:00:00,0.929,False,False,4,True,557,English
CMT0000468,POST001838,USR04030,2023-06-16 17:00:00,0.337,False,True,4,True,357,Hindi
CMT0000469,POST003798,USR01303,2023-12-23 23:00:00,0.433,False,False,61,True,226,Spanish
CMT0000470,POST022126,USR00236,2022-10-17 10:00:00,0.741,False,True,2,False,432,English
CMT0000471,POST019364,USR03741,2023-10-02 07:00:00,0.045,False,True,12,False,292,Portuguese
CMT0000472,POST005250,USR03796,2022-01-26 10:00:00,0.6,False,True,6,True,639,English
CMT0000473,POST010804,USR03822,2022-01-09 13:00:00,0.328,False,False,11,False,670,Hindi
CMT0000474,POST004074,USR02116,2023-09-19 21:00:00,-0.283,False,False,8,False,403,Spanish
CMT0000475,POST027786,USR02009,2023-08-26 17:00:00,1.0,True,False,8,True,568,English
CMT0000476,POST027687,USR00353,2023-05-15 11:00:00,0.125,False,False,21,True,356,German
CMT0000477,POST017265,USR01617,2023-06-27 22:00:00,-0.028,False,True,37,True,613,English
CMT0000478,POST014010,USR01170,2022-11-20 04:00:00,-0.168,False,False,66,False,708,Hindi
CMT0000479,POST009248,USR04202,2022-12-23 15:00:00,-0.677,True,True,1,False,640,English
CMT0000480,POST014684,USR02591,2022-06-21 08:00:00,0.266,False,False,4,True,716,English
CMT0000481,POST000641,USR01192,2023-09-02 04:00:00,-0.563,False,False,9,True,441,Portuguese
CMT0000482,POST008467,USR01843,2023-01-16 18:00:00,-0.311,False,False,508,True,762,English
CMT0000483,POST017310,USR00382,2023-06-01 15:00:00,0.002,False,False,2,True,947,English
CMT0000484,POST012214,USR03163,2023-03-04 08:00:00,-0.575,True,False,0,True,987,English
CMT0000485,POST024277,USR03305,2022-01-21 01:00:00,-0.356,False,True,1,True,927,French
CMT0000486,POST025447,USR02890,2023-12-20 12:00:00,0.558,False,False,2,True,251,English
CMT0000487,POST010404,USR00791,2023-08-10 13:00:00,0.693,True,True,1,True,391,German
CMT0000488,POST001500,USR01683,2022-09-20 13:00:00,-0.28,False,True,9,False,178,English
CMT0000489,POST005590,USR01343,2023-09-21 00:00:00,1.0,False,True,1,False,353,Hindi
CMT0000490,POST006690,USR04655,2022-04-27 13:00:00,0.009,False,True,142,False,811,English
CMT0000491,POST002700,USR03809,2022-10-29 08:00:00,0.182,False,True,1,True,232,Portuguese
CMT0000492,POST008142,USR00066,2023-11-13 04:00:00,0.889,False,False,3,True,516,English
CMT0000493,POST025568,USR03322,2022-08-29 23:00:00,0.364,False,True,0,True,16,English
CMT0000494,POST014740,USR03142,2023-04-09 00:00:00,0.483,False,False,0,False,335,Portuguese
CMT0000495,POST029980,USR01533,2022-03-23 20:00:00,0.774,False,False,6,True,17,Arabic
CMT0000496,POST024719,USR03985,2022-10-25 02:00:00,-0.423,True,True,376,False,211,Japanese
CMT0000497,POST025287,USR03513,2022-12-12 11:00:00,0.702,False,False,7,False,155,English
CMT0000498,POST023919,USR02663,2022-03-09 23:00:00,0.122,False,False,1,False,461,Japanese
CMT0000499,POST009626,USR03544,2022-02-15 11:00:00,0.614,False,True,58,False,174,Hindi
CMT0000500,POST023246,USR01671,2022-04-24 14:00:00,-0.059,False,False,7,False,866,English
CMT0000501,POST008871,USR02140,2023-05-15 10:00:00,-0.672,False,True,30,True,162,English
CMT0000502,POST027487,USR03728,2023-04-27 16:00:00,0.007,False,False,25,True,927,French
CMT0000503,POST016008,USR01469,2023-01-22 02:00:00,-0.63,True,False,10,True,665,Arabic
CMT0000504,POST003941,USR00048,2023-10-27 04:00:00,-0.253,False,False,0,False,453,English
CMT0000505,POST028019,USR03933,2022-09-01 11:00:00,0.295,False,True,28,True,696,Spanish
CMT0000506,POST011289,USR01295,2023-10-22 21:00:00,-0.154,False,False,19,False,426,English
CMT0000507,POST029915,USR03078,2023-05-28 14:00:00,0.692,False,False,9,True,595,Japanese
CMT0000508,POST012398,USR02315,2023-01-23 12:00:00,-0.367,False,True,9,True,635,English
