post_id,user_id,platform,content_type,post_datetime,likes,comments_count,shares,views,hashtag_count,has_paid_promotion,post_duration_sec,caption_length,location_tagged
POST000226,USR01434,YouTube,Live,2023-10-27 00:00:00,3.0,0.0,0.0,56.0,13.0,False,3489,1212,False
POST000227,USR01703,YouTube,Reel/Short,2022-04-28 21:00:00,4.0,1.0,0.0,25.0,6.0,False,3397,2185,True
POST000228,USR03212,Snapchat,Live,2022-12-21 14:00:00,3.0,0.0,0.0,61.0,27.0,False,2832,1107,True
POST000229,USR00308,TikTok,Meme,2022-09-04 20:00:00,266.0,11.0,9.0,9961.0,17.0,False,,1345,False
POST000230,USR04883,TikTok,Text,2023-09-21 19:00:00,109.0,8.0,2.0,2106.0,0.0,True,,933,False
POST000231,USR01890,YouTube,Meme,2022-09-07 01:00:00,27.0,1.0,0.0,1242.0,23.0,False,,827,False
POST000232,USR01982,TikTok,Meme,2023-11-30 10:00:00,5.0,0.0,0.0,62.0,18.0,False,,267,False
POST000233,USR04488,Pinterest,Video,2023-01-26 03:00:00,74.0,9.0,2.0,2998.0,10.0,False,1666,74,True
POST000234,USR00087,Facebook,Blog,2023-01-31 08:00:00,844.0,14.0,13.0,22303.0,3.0,False,,859,True
POST000235,USR01163,TikTok,Photo,2023-07-08 23:00:00,741.0,33.0,11.0,8304.0,19.0,False,,1379,False
POST000236,USR00866,Twitter/X,Live,2022-10-17 00:00:00,3.0,0.0,0.0,109.0,22.0,False,3040,2175,False
POST000237,USR03749,TikTok,Video,2023-06-14 11:00:00,465.0,69.0,37.0,2564.0,23.0,False,3113,1559,False
POST000238,USR00153,Instagram,Story,2023-06-11 16:00:00,3.0,0.0,0.0,93.0,29.0,False,,1856,
POST000239,USR02712,Snapchat,Photo,2023-04-02 15:00:00,24.0,1.0,1.0,1083.0,25.0,False,,1368,False
POST000240,USR00618,YouTube,Meme,2022-02-14 09:00:00,19.0,2.0,0.0,107.0,19.0,False,,1056,False
POST000241,USR02338,Facebook,Photo,2023-10-30 06:00:00,93.0,8.0,1.0,3154.0,25.0,False,,122,True
POST000242,USR01519,Snapchat,Photo,2022-11-25 16:00:00,7.0,1.0,0.0,47.0,13.0,False,,1305,False
POST000243,USR03922,YouTube,Photo,2022-03-26 03:00:00,67.0,6.0,4.0,2896.0,15.0,False,,1325,True
POST000244,USR00938,Snapchat,Blog,2022-06-21 17:00:00,6.0,1.0,0.0,279.0,12.0,False,,1669,False
POST000245,USR04967,LinkedIn,Live,2023-07-01 00:00:00,77.0,7.0,4.0,3025.0,24.0,False,223,1265,False
POST000246,USR01615,YouTube,Blog,2023-10-04 02:00:00,4.0,0.0,0.0,72.0,2.0,False,,1518,True
POST000247,USR02525,Pinterest,Blog,2022-08-04 21:00:00,25.0,1.0,2.0,487.0,29.0,True,,2071,True
POST000248,USR03732,YouTube,Photo,2023-10-07 06:00:00,55.0,3.0,2.0,936.0,15.0,False,,392,False
POST000249,USR03408,TikTok,Reel/Short,2023-12-03 13:00:00,33.0,3.0,2.0,1440.0,30.0,False,2794,595,
POST000250,USR03901,TikTok,Video,2022-04-17 06:00:00,296.0,39.0,22.0,5381.0,8.0,True,2966,1982,True
POST000251,USR03655,YouTube,Video,2023-07-05 22:00:00,1.0,0.0,0.0,20.0,27.0,True,902,1735,True
POST000252,USR01265,Facebook,Video,2023-03-22 20:00:00,77.0,11.0,0.0,2554.0,10.0,True,1911,1837,False
POST000253,USR04324,Pinterest,Reel/Short,2022-03-15 23:00:00,10.0,1.0,1.0,181.0,16.0,False,2480,2061,False
POST000254,USR01686,Facebook,Video,2023-12-04 04:00:00,178.0,5.0,3.0,7546.0,5.0,False,3325,994,False
POST000255,USR00975,LinkedIn,Meme,2022-01-25 14:00:00,58.0,8.0,2.0,1828.0,27.0,False,,119,False
POST000256,USR04169,Snapchat,Reel/Short,2022-12-06 01:00:00,481.0,67.0,18.0,9344.0,4.0,False,2984,974,False
POST000257,USR04092,YouTube,Story,2022-03-31 02:00:00,34.0,4.0,1.0,746.0,3.0,False,,490,False
POST000258,USR01553,Facebook,Video,2022-02-25 05:00:00,644.0,46.0,26.0,26107.0,22.0,,1073,439,True
POST000259,USR03330,LinkedIn,Reel/Short,2022-09-15 17:00:00,75.0,11.0,5.0,1994.0,29.0,False,3192,799,False
POST000260,USR04359,Pinterest,Blog,2022-03-14 18:00:00,4.0,0.0,0.0,163.0,14.0,False,,1923,False
POST000261,USR04319,TikTok,Reel/Short,2022-08-22 08:00:00,11.0,0.0,0.0,285.0,24.0,False,3307,1314,True
POST000262,USR00485,Twitter/X,Photo,2023-02-22 12:00:00,17.0,1.0,1.0,104.0,30.0,False,,2150,True
POST000263,USR02239,TikTok,Story,2023-04-07 20:00:00,69.0,4.0,5.0,1178.0,14.0,True,,797,False
POST000264,USR04653,Pinterest,Meme,2023-02-19 13:00:00,330.0,40.0,4.0,7151.0,21.0,False,,356,False
POST000265,USR00982,LinkedIn,Blog,2022-11-20 00:00:00,185.0,20.0,5.0,8598.0,23.0,True,,568,False
POST000266,USR01719,Snapchat,Video,2023-02-03 21:00:00,7072463.0,20.0,16.0,9979.0,18.0,True,767,608,False
POST000267,USR02194,Pinterest,Photo,2022-05-02 17:00:00,12.0,0.0,1.0,380.0,21.0,True,,825,False
POST000268,USR02613,LinkedIn,Meme,2022-01-07 20:00:00,319.0,39.0,14.0,3832.0,15.0,True,,1936,False
POST000269,USR03792,YouTube,Reel/Short,2023-09-26 02:00:00,67.0,1.0,2.0,2499.0,20.0,False,3124,1109,
POST000270,USR02439,TikTok,Reel/Short,2023-08-23 01:00:00,268.0,11.0,13.0,5749.0,7.0,False,764,2070,False
POST000271,USR00083,YouTube,Live,2023-12-19 02:00:00,3.0,0.0,0.0,23.0,3.0,False,3258,1851,
POST000272,USR03097,LinkedIn,Video,2023-01-02 16:00:00,135.0,10.0,7.0,4905.0,6.0,True,1129,1213,True
POST000273,USR04549,Pinterest,Blog,2022-04-19 09:00:00,16.0,2.0,0.0,332.0,0.0,False,,1958,False
POST000274,USR01688,Instagram,Video,2023-12-04 09:00:00,4.0,1.0,0.0,80.0,19.0,False,2259,161,True
POST000275,USR02478,Twitter/X,Meme,2023-09-14 02:00:00,199.0,26.0,2.0,9680.0,14.0,False,,332,True
POST000276,USR03575,Pinterest,Video,2022-10-16 14:00:00,23.0,3.0,1.0,181.0,30.0,False,2988,1281,False
POST000277,USR01990,Twitter/X,Blog,2023-01-26 12:00:00,158.0,14.0,3.0,7379.0,22.0,False,,749,False
POST000278,USR01420,TikTok,Video,2023-11-08 00:00:00,8.0,1.0,0.0,262.0,20.0,False,2554,787,False
POST000279,USR04798,Facebook,Blog,2023-05-01 05:00:00,3176.0,281.0,145.0,80621.0,10.0,False,,1359,False
POST000280,USR00852,Snapchat,Live,2023-07-01 07:00:00,43.0,6.0,3.0,1061.0,11.0,False,250,1171,True
POST000281,USR04314,Pinterest,Meme,2022-05-20 23:00:00,21.0,3.0,1.0,213.0,30.0,False,,1444,False
POST000282,USR00460,Facebook,Blog,2023-02-05 17:00:00,395.0,31.0,23.0,16235.0,11.0,True,,214,True
POST000283,USR01612,TikTok,Text,2022-10-30 20:00:00,46.0,5.0,2.0,688.0,5.0,False,,1582,False
POST000284,USR02570,LinkedIn,Text,2022-05-28 09:00:00,30682.0,1616.0,155.0,1334445.0,22.0,True,,987,True
POST000285,USR02515,Snapchat,Text,2023-11-25 23:00:00,561.0,19.0,37.0,24532.0,5.0,True,,1377,True
POST000286,USR03755,Pinterest,Blog,2023-10-26 11:00:00,21.0,0.0,2.0,862.0,20.0,False,,1369,False
POST000287,USR03361,YouTube,Story,2022-01-12 17:00:00,63.0,4.0,2.0,3132.0,14.0,False,,1081,False
POST000288,USR03704,LinkedIn,Photo,2023-07-23 04:00:00,62.0,4.0,5.0,2348.0,17.0,False,,249,False
POST000289,USR04508,Twitter/X,Blog,2022-05-07 01:00:00,7.0,1.0,0.0,292.0,15.0,True,,1913,True
POST000290,USR02734,Snapchat,Meme,2022-01-06 18:00:00,711.0,57.0,14.0,24197.0,5.0,False,,811,False
POST000291,USR01901,Instagram,Text,2023-09-03 12:00:00,23.0,1.0,1.0,1153.0,13.0,True,,1764,True
POST000292,USR00386,LinkedIn,Photo,2023-07-05 17:00:00,33.0,1.0,2.0,702.0,22.0,False,,1249,True
POST000293,USR03494,TikTok,Video,2022-03-29 09:00:00,85.0,2.0,6.0,1453.0,14.0,False,3344,978,False
POST000294,USR04134,TikTok,Video,2022-08-04 23:00:00,9.0,0.0,1.0,262.0,27.0,True,1717,581,False
POST000295,USR02967,LinkedIn,Meme,2022-12-19 06:00:00,83.0,2.0,2.0,2422.0,12.0,True,,1892,False
POST000296,USR03316,Facebook,Blog,2023-02-27 20:00:00,20.0,2.0,0.0,559.0,16.0,False,,1996,False
POST000297,USR03115,YouTube,Text,2023-06-09 04:00:00,21.0,2.0,0.0,262.0,17.0,False,,1834,False
POST000298,USR02166,Instagram,Video,2022-06-14 05:00:00,39.0,2.0,1.0,702.0,19.0,False,1021,1115,False
POST000299,USR02654,Facebook,Story,2022-08-15 19:00:00,13.0,0.0,1.0,160.0,27.0,False,,1240,True
POST000300,USR01348,Instagram,Reel/Short,2022-09-16 06:00:00,2.0,0.0,0.0,35.0,20.0,False,2430,2176,
POST000301,USR00198,Twitter/X,Blog,2022-04-28 05:00:00,77.0,6.0,4.0,3542.0,7.0,False,,287,False
POST000302,USR01506,Snapchat,Live,2023-11-19 18:00:00,1.0,0.0,0.0,4.0,7.0,False,2396,1262,True
POST000303,USR01017,Twitter/X,Story,2022-02-25 17:00:00,1.0,0.0,0.0,26.0,30.0,False,,1525,False
POST000304,USR03776,Snapchat,Photo,2023-04-18 20:00:00,60.0,2.0,5.0,731.0,28.0,False,,698,False
POST000305,USR02516,Pinterest,Meme,2023-07-17 02:00:00,38.0,3.0,3.0,758.0,3.0,False,,1006,True
POST000306,USR00832,Facebook,Photo,2022-10-25 21:00:00,92.0,9.0,3.0,3060.0,15.0,True,,955,False
POST000307,USR01573,LinkedIn,Story,2022-03-10 08:00:00,206.0,13.0,9.0,9965.0,26.0,False,,591,True
POST000308,USR00104,Instagram,Meme,2022-04-11 06:00:00,1.0,0.0,0.0,44.0,8.0,False,,1664,True
POST000309,USR02033,Pinterest,Video,2023-08-18 15:00:00,16.0,0.0,1.0,770.0,3.0,False,359,57,True
POST000310,USR01258,Snapchat,Meme,2022-12-05 11:00:00,22.0,1.0,0.0,1104.0,17.0,False,,1204,True
POST000311,USR02082,LinkedIn,Story,2022-05-12 21:00:00,102.0,2.0,5.0,4081.0,14.0,False,,753,False
POST000312,USR04816,YouTube,Blog,2023-11-03 07:00:00,86.0,11.0,5.0,768.0,3.0,False,,2101,
POST000313,USR00337,Pinterest,Text,2022-04-13 09:00:00,24.0,3.0,1.0,134.0,1.0,False,,1565,False
POST000314,USR04293,Twitter/X,Story,2023-09-27 02:00:00,60.0,3.0,4.0,2860.0,22.0,False,,1088,True
POST000315,USR00995,LinkedIn,Text,2022-07-18 10:00:00,32.0,4.0,2.0,1160.0,30.0,False,,369,False
POST000316,USR03302,TikTok,Story,2023-05-13 14:00:00,9.0,1.0,0.0,118.0,4.0,False,,872,False
POST000317,USR00100,TikTok,Story,2022-12-03 19:00:00,61.0,8.0,1.0,2183.0,19.0,False,,1281,False
POST000318,USR02111,TikTok,Reel/Short,2023-11-07 09:00:00,1.0,0.0,0.0,20.0,23.0,False,1583,1728,False
POST000319,USR01358,Facebook,Reel/Short,2023-12-12 18:00:00,89.0,13.0,1.0,528.0,1.0,False,2183,1179,False
POST000320,USR01021,Twitter/X,Live,2022-06-06 18:00:00,920.0,124.0,52.0,17175.0,15.0,False,1218,666,True
POST000321,USR02958,Snapchat,Blog,2023-08-04 11:00:00,27.0,3.0,0.0,466.0,17.0,False,,266,False
POST000322,USR03778,Twitter/X,Text,2022-11-20 13:00:00,3375.0,49.0,63.0,115726.0,5.0,False,,940,True
POST000323,USR02332,Twitter/X,Live,2022-06-22 00:00:00,182.0,21.0,10.0,7217.0,24.0,False,2728,1361,False
POST000324,USR01743,Facebook,Video,2022-11-17 07:00:00,1009.0,99.0,39.0,50296.0,18.0,False,1747,899,True
POST000325,USR00876,Snapchat,Text,2022-08-15 22:00:00,118.0,17.0,9.0,3731.0,10.0,False,,2141,True
POST000326,USR00419,Snapchat,Live,2023-10-19 13:00:00,165.0,12.0,7.0,3978.0,2.0,False,731,2113,False
POST000327,USR00991,Twitter/X,Video,2022-10-11 11:00:00,73.0,7.0,2.0,3162.0,21.0,False,1392,485,False
POST000328,USR02475,Twitter/X,Reel/Short,2022-05-18 21:00:00,2.0,0.0,0.0,79.0,7.0,False,2009,548,False
POST000329,USR00684,YouTube,Video,2022-12-06 15:00:00,1.0,0.0,0.0,25.0,21.0,False,1407,1926,False
POST000330,USR04847,Pinterest,Blog,2023-04-19 14:00:00,34.0,1.0,1.0,1233.0,0.0,False,,324,True
POST000331,USR00043,YouTube,Reel/Short,2023-01-03 09:00:00,16.0,1.0,1.0,655.0,16.0,False,1367,54,False
POST000332,USR02036,YouTube,Text,2023-05-14 17:00:00,17.0,1.0,1.0,768.0,29.0,False,,918,False
POST000333,USR03380,TikTok,Video,2022-04-22 05:00:00,4.0,0.0,0.0,69.0,1.0,False,2979,1169,False
POST000334,USR01646,Pinterest,Blog,2023-10-24 19:00:00,501.0,28.0,9.0,7688.0,7.0,True,,166,True
POST000335,USR03973,Twitter/X,Text,2022-03-25 08:00:00,7.0,0.0,0.0,104.0,0.0,False,,2075,False
POST000336,USR04243,Instagram,Photo,2022-05-24 17:00:00,6.0,0.0,0.0,200.0,9.0,False,,1686,False
POST000337,USR03998,TikTok,Live,2022-07-21 08:00:00,59.0,5.0,2.0,446.0,3.0,,439,935,False
POST000338,USR04913,Instagram,Story,2023-10-04 02:00:00,477.0,39.0,36.0,20066.0,5.0,False,,503,True
POST000339,USR02429,Twitter/X,Video,2022-03-19 00:00:00,298.0,7.0,7.0,13136.0,29.0,False,1806,1277,False
POST000340,USR01775,Pinterest,Story,2023-06-04 20:00:00,15.0,1.0,0.0,730.0,22.0,False,,557,False
POST000341,USR01727,LinkedIn,Reel/Short,2022-02-01 18:00:00,36.0,5.0,1.0,1411.0,17.0,False,2935,1568,False
POST000342,USR03188,Twitter/X,Photo,2023-08-16 12:00:00,1452.0,94.0,23.0,16479.0,26.0,False,,2181,True
POST000343,USR01489,Facebook,Blog,2023-08-28 06:00:00,499.0,16.0,24.0,22436.0,8.0,False,,6,False
POST000344,USR03741,YouTube,Text,2022-02-07 17:00:00,315.0,47.0,3.0,8982.0,16.0,False,,1650,False
POST000345,USR00844,Twitter/X,Video,2022-09-24 17:00:00,118.0,10.0,1.0,5719.0,12.0,True,1913,52,True
POST000346,USR03279,Pinterest,Meme,2023-07-07 15:00:00,2027186.0,3.0,1.0,2068.0,15.0,False,,1516,True
POST000347,USR01077,Facebook,Text,2023-11-01 04:00:00,3033.0,403.0,44.0,88174.0,6.0,False,,262,False
POST000348,USR04309,YouTube,Reel/Short,2023-01-10 12:00:00,522.0,14.0,3.0,3833.0,8.0,False,225,814,False
POST000349,USR02296,YouTube,Photo,2022-08-17 18:00:00,70.0,3.0,3.0,1420.0,5.0,False,,413,False
POST000350,USR01514,Facebook,Meme,2022-10-25 04:00:00,232.0,27.0,12.0,10931.0,14.0,False,,2092,False
POST000351,USR02898,Snapchat,Text,2023-04-21 16:00:00,33.0,5.0,2.0,1061.0,3.0,False,,1004,False
POST000352,USR04861,Facebook,Reel/Short,2023-06-07 02:00:00,2.0,0.0,0.0,45.0,26.0,False,2881,1270,False
POST000353,USR03928,Snapchat,Reel/Short,2023-02-11 11:00:00,7.0,0.0,0.0,156.0,25.0,,1054,1546,False
POST000354,USR03009,Snapchat,Meme,2023-05-30 00:00:00,22.0,2.0,1.0,730.0,8.0,False,,1726,False
POST000355,USR03108,LinkedIn,Text,2023-11-10 07:00:00,19.0,2.0,1.0,671.0,17.0,True,,1537,False
POST000356,USR04000,TikTok,Blog,2023-09-21 21:00:00,13.0,1.0,1.0,453.0,15.0,True,,370,False
POST000357,USR03482,Snapchat,Meme,2022-06-19 16:00:00,14.0,1.0,0.0,131.0,29.0,False,,784,True
POST000358,USR02232,YouTube,Video,2022-05-24 14:00:00,744.0,78.0,35.0,23178.0,17.0,False,2514,1308,False
POST000359,USR00067,TikTok,Blog,2022-06-13 05:00:00,2133.0,162.0,150.0,69990.0,21.0,False,,599,True
POST000360,USR02081,TikTok,Meme,2023-08-03 18:00:00,753.0,90.0,36.0,13015.0,2.0,True,,1223,True
POST000361,USR01548,TikTok,Story,2023-11-07 04:00:00,1.0,0.0,0.0,17.0,17.0,False,,2053,True
POST000362,USR01269,YouTube,Story,2023-05-11 11:00:00,471.0,45.0,25.0,6117.0,17.0,False,,2099,False
POST000363,USR01510,Twitter/X,Meme,2022-02-11 07:00:00,238.0,31.0,16.0,3066.0,0.0,False,,1432,True
POST000364,USR04692,LinkedIn,Blog,2023-05-15 07:00:00,51.0,5.0,1.0,490.0,9.0,True,,1477,True
POST000365,USR00849,Pinterest,Text,2022-03-06 08:00:00,20.0,2.0,0.0,493.0,11.0,False,,351,False
POST000366,USR01875,Facebook,Blog,2023-01-14 07:00:00,30.0,1.0,2.0,1014.0,21.0,False,,1227,
POST000367,USR00602,YouTube,Live,2022-02-13 21:00:00,395.0,34.0,27.0,18654.0,20.0,False,1103,177,False
POST000368,USR04202,LinkedIn,Photo,2022-07-31 16:00:00,118.0,15.0,2.0,3834.0,6.0,False,,1724,False
POST000369,USR04781,Facebook,Video,2023-01-05 12:00:00,626.0,81.0,9.0,17649.0,11.0,False,2279,1343,False
POST000370,USR01413,Instagram,Blog,2023-04-26 14:00:00,278.0,28.0,19.0,12887.0,21.0,False,,89,False
POST000371,USR02583,Instagram,Text,2022-02-17 01:00:00,974.0,144.0,76.0,22388.0,18.0,False,,201,False
POST000372,USR02851,Twitter/X,Video,2023-10-27 10:00:00,194.0,5.0,9.0,5311.0,26.0,False,3056,717,False
POST000373,USR02289,Snapchat,Live,2022-04-16 22:00:00,6.0,1.0,0.0,143.0,16.0,False,1477,859,True
POST000374,USR00096,YouTube,Text,2023-06-18 20:00:00,2.0,0.0,0.0,49.0,16.0,False,,258,False
POST000375,USR04221,Instagram,Blog,2022-10-08 23:00:00,199.0,26.0,1.0,6940.0,27.0,False,,1963,False
POST000376,USR00234,YouTube,Blog,2022-09-27 18:00:00,181.0,22.0,5.0,7923.0,23.0,False,,1115,False
POST000377,USR04785,YouTube,Blog,2023-07-12 18:00:00,16.0,2.0,1.0,746.0,5.0,False,,2090,False
POST000378,USR04678,LinkedIn,Text,2022-06-28 12:00:00,90.0,5.0,5.0,2691.0,20.0,False,,705,False
POST000379,USR04216,Instagram,Meme,2023-11-01 12:00:00,22.0,1.0,0.0,880.0,15.0,False,,2073,False
POST000380,USR03549,YouTube,Video,2023-01-10 18:00:00,20.0,1.0,0.0,663.0,23.0,False,3555,1962,
POST000381,USR00022,TikTok,Story,2023-11-01 02:00:00,3.0,0.0,0.0,62.0,23.0,False,,1145,True
POST000382,USR02809,YouTube,Meme,2023-06-14 08:00:00,60.0,5.0,2.0,2494.0,0.0,False,,28,False
POST000383,USR01236,YouTube,Photo,2023-01-21 07:00:00,19.0,1.0,2.0,921.0,15.0,False,,131,True
POST000384,USR02523,Instagram,Video,2023-06-13 12:00:00,116.0,2.0,5.0,1570.0,15.0,,2266,743,False
POST000385,USR04935,YouTube,Video,2022-12-28 11:00:00,2.0,0.0,0.0,70.0,13.0,False,3428,1269,True
POST000386,USR02236,Facebook,Reel/Short,2023-05-14 15:00:00,182.0,5.0,4.0,6079.0,24.0,False,540,43,False
POST000387,USR00418,LinkedIn,Story,2023-09-11 00:00:00,19.0,1.0,1.0,895.0,22.0,True,,1377,False
POST000388,USR00553,TikTok,Reel/Short,2023-05-29 04:00:00,6.0,0.0,0.0,227.0,1.0,True,1876,1920,False
POST000389,USR02588,Twitter/X,Live,2023-03-27 05:00:00,23.0,2.0,1.0,1095.0,22.0,False,2840,632,False
POST000390,USR03891,Twitter/X,Reel/Short,2022-08-24 02:00:00,2.0,0.0,0.0,30.0,10.0,False,2476,1663,False
POST000391,USR00036,Twitter/X,Video,2023-06-11 20:00:00,31.0,1.0,2.0,473.0,16.0,False,1976,1144,True
POST000392,USR04066,TikTok,Blog,2022-10-15 06:00:00,70.0,9.0,0.0,1499.0,14.0,False,,2131,False
POST000393,USR00531,Instagram,Story,2022-06-03 05:00:00,63.0,1.0,3.0,2428.0,11.0,False,,1947,True
POST000394,USR04784,Instagram,Live,2022-06-11 11:00:00,137.0,20.0,5.0,2743.0,29.0,False,2572,904,False
POST000395,USR02172,Facebook,Photo,2023-09-09 22:00:00,18.0,2.0,1.0,169.0,23.0,True,,1244,True
POST000396,USR03090,TikTok,Text,2022-05-02 21:00:00,259.0,13.0,15.0,4393.0,22.0,True,,1819,True
POST000397,USR04801,TikTok,Live,2022-08-24 13:00:00,93.0,4.0,3.0,3743.0,4.0,False,1024,1834,False
POST000398,USR00918,Facebook,Text,2022-12-05 23:00:00,279.0,29.0,9.0,13667.0,26.0,False,,99,False
POST000399,USR03260,Instagram,Reel/Short,2022-04-27 15:00:00,1507.0,197.0,11.0,19530.0,9.0,True,307,1182,True
POST000400,USR03236,Instagram,Live,2023-11-23 15:00:00,2.0,0.0,0.0,115.0,12.0,True,3470,2110,False
POST000401,USR02068,Snapchat,Story,2023-05-06 06:00:00,25.0,3.0,2.0,133.0,14.0,False,,1537,True
POST000402,USR01020,Snapchat,Story,2023-08-28 05:00:00,12.0,2.0,0.0,335.0,30.0,False,,2119,False
POST000403,USR02024,YouTube,Live,2023-10-25 13:00:00,3930.0,372.0,184.0,34941.0,0.0,False,2570,3,False
POST000404,USR02161,Snapchat,Blog,2022-01-23 07:00:00,180.0,12.0,13.0,8843.0,14.0,True,,1099,False
POST000405,USR01341,Snapchat,Live,2022-02-14 04:00:00,97.0,2.0,2.0,2956.0,14.0,False,2087,158,False
POST000406,USR02405,YouTube,Video,2023-08-11 18:00:00,597.0,64.0,42.0,11334.0,14.0,False,1097,1585,False
POST000407,USR04932,Instagram,Photo,2022-06-14 04:00:00,56.0,7.0,3.0,2642.0,16.0,False,,2089,False
POST000408,USR00772,Twitter/X,Story,2023-10-07 16:00:00,139.0,2.0,4.0,4126.0,18.0,False,,646,False
POST000409,USR02874,TikTok,Text,2022-02-10 18:00:00,22.0,2.0,0.0,1086.0,3.0,False,,1370,False
POST000410,USR00717,Snapchat,Meme,2022-05-31 01:00:00,4.0,0.0,0.0,114.0,29.0,True,,162,False
POST000411,USR04519,Twitter/X,Story,2022-06-20 08:00:00,329.0,47.0,12.0,16260.0,2.0,False,,115,False
POST000412,USR01081,Snapchat,Text,2022-07-04 16:00:00,8.0,1.0,0.0,297.0,7.0,False,,1698,False
POST000413,USR04160,LinkedIn,Live,2023-02-20 19:00:00,244.0,9.0,17.0,9958.0,8.0,False,2577,860,False
POST000414,USR02557,Facebook,Blog,2023-08-01 20:00:00,477.0,18.0,38.0,13172.0,14.0,False,,1465,False
POST000415,USR01458,Pinterest,Text,2022-01-20 23:00:00,1.0,0.0,0.0,21.0,0.0,False,,2130,False
POST000416,USR03602,Snapchat,Meme,2023-11-09 09:00:00,441.0,45.0,5.0,2815.0,14.0,,,1918,False
POST000417,USR03838,Pinterest,Live,2022-03-29 06:00:00,91.0,12.0,1.0,912.0,13.0,False,2683,402,False
POST000418,USR00081,Facebook,Photo,2023-04-05 19:00:00,8.0,0.0,1.0,80.0,30.0,False,,181,False
POST000419,USR02429,YouTube,Blog,2023-04-28 15:00:00,2.0,0.0,0.0,42.0,0.0,False,,353,False
POST000420,USR03996,Pinterest,Blog,2022-06-24 07:00:00,47.0,2.0,1.0,1821.0,30.0,False,,1836,
POST000421,USR02696,TikTok,Video,2023-02-25 19:00:00,38.0,5.0,1.0,1606.0,13.0,False,1781,2020,False
POST000422,USR04512,Snapchat,Video,2022-05-27 18:00:00,485.0,49.0,35.0,23464.0,5.0,,2853,1744,False
POST000423,USR02667,Facebook,Blog,2022-07-06 19:00:00,62.0,9.0,3.0,619.0,15.0,False,,1137,False
POST000424,USR02182,TikTok,Video,2023-11-07 16:00:00,6.0,1.0,0.0,199.0,12.0,False,442,1627,False
POST000425,USR02760,Snapchat,Reel/Short,2022-09-28 05:00:00,2.0,0.0,0.0,53.0,19.0,False,710,275,False
POST000426,USR03880,YouTube,Text,2023-12-04 10:00:00,73.0,9.0,1.0,1089.0,22.0,False,,851,False
POST000427,USR03763,Pinterest,Story,2023-04-10 19:00:00,55.0,1.0,1.0,2070.0,19.0,False,,493,False
POST000428,USR04655,Pinterest,Meme,2023-08-28 02:00:00,766.0,24.0,34.0,14984.0,30.0,False,,514,
POST000429,USR00223,Pinterest,Reel/Short,2022-08-24 12:00:00,20.0,1.0,1.0,316.0,17.0,False,1587,1661,False
POST000430,USR01015,Snapchat,Photo,2023-01-30 04:00:00,126.0,5.0,5.0,4101.0,24.0,False,,1970,True
POST000431,USR01019,YouTube,Meme,2022-04-22 00:00:00,42.0,2.0,2.0,1515.0,16.0,False,,502,False
POST000432,USR03975,Instagram,Story,2022-07-27 16:00:00,0.0,0.0,0.0,1.0,23.0,False,,2019,False
POST000433,USR02297,Twitter/X,Video,2023-06-01 21:00:00,229.0,20.0,11.0,6543.0,24.0,False,615,335,False
POST000434,USR00226,LinkedIn,Blog,2023-03-06 04:00:00,23.0,2.0,1.0,328.0,17.0,False,,1270,False
POST000435,USR03126,Twitter/X,Blog,2023-09-13 03:00:00,204.0,20.0,10.0,3976.0,9.0,False,,2002,True
POST000436,USR04061,TikTok,Blog,2022-07-01 15:00:00,77.0,1.0,6.0,2957.0,8.0,True,,1855,True
POST000437,USR04583,Facebook,Meme,2023-09-22 19:00:00,8.0,1.0,0.0,259.0,22.0,False,,623,False
POST000438,USR03128,Twitter/X,Photo,2022-02-09 17:00:00,39.0,3.0,2.0,1145.0,29.0,False,,312,
POST000439,USR03948,Facebook,Live,2023-05-31 03:00:00,51.0,4.0,2.0,1711.0,14.0,False,2504,410,False
POST000440,USR04412,Facebook,Photo,2022-04-06 15:00:00,79.0,2.0,2.0,2495.0,19.0,False,,1507,True
POST000441,USR01587,Twitter/X,Video,2023-11-07 04:00:00,152.0,18.0,6.0,2657.0,19.0,False,1250,1253,False
POST000442,USR04496,Twitter/X,Meme,2023-09-10 17:00:00,58.0,9.0,3.0,2056.0,10.0,False,,1051,False
POST000443,USR01516,LinkedIn,Text,2022-01-02 21:00:00,1794.0,210.0,22.0,29633.0,21.0,True,,1515,True
POST000444,USR00769,Pinterest,Meme,2023-10-27 13:00:00,293.0,9.0,16.0,13336.0,9.0,False,,653,False
POST000445,USR01036,Facebook,Video,2023-06-19 13:00:00,400.0,56.0,21.0,4960.0,7.0,False,2187,401,False
POST000446,USR00024,Facebook,Text,2023-01-15 01:00:00,284.0,26.0,18.0,12498.0,7.0,False,,2035,False
POST000447,USR02174,Snapchat,Meme,2023-12-16 16:00:00,64.0,8.0,5.0,1791.0,27.0,False,,1216,True
POST000448,USR04427,Pinterest,Text,2023-03-16 07:00:00,236.0,16.0,10.0,8676.0,22.0,False,,1520,True
POST000449,USR04201,Snapchat,Reel/Short,2023-05-09 12:00:00,664.0,33.0,5.0,4209.0,8.0,False,3000,290,
POST000450,USR04002,Facebook,Story,2022-12-25 18:00:00,70.0,1.0,4.0,3017.0,13.0,False,,127,False
POST000451,USR03293,Twitter/X,Photo,2023-12-15 18:00:00,447.0,64.0,5.0,19768.0,30.0,,,45,False
POST000452,USR02081,Snapchat,Reel/Short,2022-04-11 13:00:00,4.0,0.0,0.0,76.0,0.0,True,2258,782,True
