survey_id,user_id,survey_date,anxiety_score,depression_score,self_esteem_score,loneliness_score,fomo_score,life_satisfaction_score,sleep_quality_score,productivity_impact,social_comparison_freq,cyberbullying_experienced,feel_addicted,digital_detox_attempts,primary_emotion_after_use,hours_before_bed,avg_usage,usage_bucket
SUR00170,USR04718,2023-10-22,7.0,4.0,7.0,5.0,5.0,6.0,3.0,Neutral,Always,False,True,7.0,Depressed,3.0,90.28,1-2h
SUR00171,USR04486,2023-10-21,6.0,7.0,6.0,6.0,5.0,4.0,7.0,Positive,Often,True,True,6.0,Anxious,3.3,54.29999999999999,<1h
SUR00172,USR01096,2023-07-15,7.0,7.0,8.0,5.0,5.0,6.0,3.0,Neutral,Always,False,False,10.0,Neutral,2.2,161.5,2-4h
SUR00173,USR00042,2023-10-14,7.0,4.0,5.0,6.0,,8.0,5.0,Negative,Often,False,False,9.0,Neutral,0.2,162.79999999999998,2-4h
SUR00174,USR02712,2023-09-24,5.0,6.0,6.0,4.0,6.0,5.0,5.0,Positive,Always,False,True,1.0,Happy,3.1,161.3,2-4h
SUR00175,USR01229,2023-06-08,3.0,3.0,7.0,2.0,5.0,5.0,6.0,,Never,False,False,2.0,Inspired,3.5,84.0,1-2h
SUR00176,USR03332,2023-07-31,6.0,7.0,1.0,6.0,6.0,5.0,3.0,Very Positive,Sometimes,False,True,4.0,Neutral,3.8,85.97500000000001,1-2h
SUR00177,USR01132,2023-09-04,7.0,7.0,4.0,2.0,6.0,6.0,6.0,Positive,Often,False,False,10.0,Motivated,0.3,99.39999999999999,1-2h
SUR00178,USR00327,2023-06-23,7.0,5.0,10.0,3.0,7.0,6.0,5.0,Negative,Often,False,False,3.0,Motivated,0.5,68.96000000000001,1-2h
SUR00179,USR03277,2023-10-01,6.0,4.0,4.0,4.0,7.0,1.0,2.0,Negative,Sometimes,False,True,3.0,Neutral,0.9,66.25,1-2h
SUR00180,USR00630,2023-06-23,7.0,7.0,4.0,3.0,2.0,9.0,5.0,Very Positive,Always,False,False,9.0,Depressed,1.0,51.56,<1h
SUR00181,USR02091,2023-10-29,8.0,7.0,7.0,4.0,3.0,6.0,5.0,Negative,,False,False,1.0,Neutral,2.4,84.60000000000001,1-2h
SUR00182,USR04932,2023-10-29,7.0,3.0,2.0,3.0,6.0,5.0,3.0,Positive,Sometimes,False,False,8.0,Happy,3.8,51.7,<1h
SUR00183,USR01892,2023-08-08,6.0,2.0,9.0,6.0,7.0,6.0,6.0,Very Positive,Always,True,False,9.0,Envious,3.9,65.15,1-2h
SUR00184,USR04121,2023-11-19,6.0,6.0,2.0,3.0,6.0,7.0,5.0,Positive,Sometimes,False,False,2.0,Happy,0.7,,
SUR00185,USR00652,2023-11-25,3.0,4.0,4.0,3.0,,,5.0,Neutral,Sometimes,False,True,1.0,Happy,2.0,84.38333333333333,1-2h
SUR00186,USR01850,2023-10-23,6.0,1.0,9.0,6.0,4.0,7.0,1.0,Neutral,Often,False,False,9.0,Anxious,2.5,66.28,1-2h
SUR00187,USR04855,2023-09-22,7.0,7.0,3.0,3.0,5.0,2.0,6.0,Negative,Rarely,False,False,8.0,Anxious,2.0,42.0,<1h
SUR00188,USR02460,2023-08-06,5.0,8.0,1.0,2.0,8.0,6.0,4.0,Negative,Sometimes,False,True,9.0,Inspired,2.2,54.3,<1h
SUR00189,USR04565,2023-08-26,6.0,3.0,10.0,4.0,4.0,5.0,6.0,Neutral,Rarely,False,False,4.0,Envious,1.9,58.779999999999994,<1h
SUR00190,USR04787,2023-06-04,7.0,7.0,4.0,5.0,5.0,5.0,,Positive,Often,False,True,7.0,Excited,1.9,62.1,1-2h
SUR00191,USR03375,2023-06-06,3.0,7.0,2.0,3.0,6.0,4.0,3.0,Negative,Often,False,True,0.0,Anxious,0.7,63.0,1-2h
SUR00192,USR02918,2023-11-02,4.0,6.0,4.0,4.0,5.0,5.0,10.0,Negative,,False,False,7.0,Envious,1.2,77.4,1-2h
SUR00193,USR00581,2023-10-01,10.0,4.0,4.0,4.0,6.0,6.0,4.0,Positive,Sometimes,False,True,9.0,Depressed,2.8,62.300000000000004,1-2h
SUR00194,USR01991,2023-06-13,8.0,6.0,7.0,5.0,6.0,9.0,5.0,Positive,Often,False,False,4.0,Inspired,2.1,70.0,1-2h
SUR00195,USR01386,2023-09-18,3.0,,7.0,1.0,8.0,6.0,1.0,Neutral,Rarely,True,True,6.0,Excited,0.3,82.60000000000001,1-2h
SUR00196,USR02451,2023-08-08,2.0,6.0,2.0,1.0,4.0,2.0,6.0,Neutral,Sometimes,False,True,3.0,Motivated,1.4,98.2,1-2h
SUR00197,USR01899,2023-11-17,8.0,2.0,5.0,1.0,8.0,6.0,2.0,Positive,Sometimes,False,True,5.0,Neutral,3.5,213.76666666666665,2-4h
SUR00198,USR02001,2023-08-06,4.0,5.0,6.0,3.0,6.0,4.0,6.0,Positive,Sometimes,False,False,3.0,Happy,2.5,15.266666666666666,<1h
SUR00199,USR00854,2023-06-13,6.0,1.0,6.0,3.0,5.0,7.0,5.0,Very Negative,Rarely,False,True,9.0,Neutral,0.3,38.6,<1h
SUR00200,USR00105,2023-11-25,8.0,3.0,3.0,10.0,5.0,5.0,,Negative,Sometimes,False,True,8.0,Inspired,1.1,61.05,1-2h
SUR00201,USR04328,2023-09-30,2.0,3.0,2.0,9.0,5.0,7.0,5.0,Negative,Sometimes,True,True,6.0,Neutral,1.8,62.56666666666666,1-2h
SUR00202,USR00127,2023-11-16,9.0,8.0,5.0,6.0,10.0,6.0,6.0,Neutral,Sometimes,False,False,2.0,Envious,3.0,47.18571428571429,<1h
SUR00203,USR01384,2023-06-19,3.0,6.0,2.0,9.0,3.0,8.0,2.0,Neutral,Rarely,False,False,4.0,Neutral,0.4,64.15,1-2h
SUR00204,USR00300,2023-11-11,5.0,6.0,4.0,,8.0,6.0,2.0,Very Positive,Always,False,False,4.0,Inspired,2.9,173.14999999999998,2-4h
SUR00205,USR03112,2023-07-15,4.0,6.0,,5.0,9.0,4.0,6.0,Negative,Sometimes,False,True,6.0,Motivated,0.2,107.66666666666667,1-2h
SUR00206,USR02821,2023-11-22,4.0,5.0,6.0,,4.0,7.0,9.0,Very Negative,Sometimes,False,True,4.0,Happy,2.0,51.260000000000005,<1h
SUR00207,USR00399,2023-08-22,5.0,1.0,4.0,5.0,6.0,7.0,4.0,Positive,Often,False,True,9.0,Happy,2.7,88.875,1-2h
SUR00208,USR01971,2023-07-29,3.0,1.0,5.0,1.0,6.0,5.0,4.0,Negative,Often,False,False,3.0,Anxious,0.9,60.2,1-2h
SUR00209,USR03908,2023-08-13,1.0,6.0,5.0,6.0,7.0,7.0,7.0,Positive,Often,True,True,0.0,Motivated,3.2,35.1,<1h
SUR00210,USR02798,2023-09-16,3.0,4.0,3.0,5.0,10.0,8.0,1.0,Negative,Rarely,False,True,1.0,Anxious,2.9,62.949999999999996,1-2h
SUR00211,USR04035,2023-06-28,4.0,1.0,5.0,4.0,2.0,5.0,4.0,Neutral,Rarely,False,True,4.0,Happy,2.0,41.76666666666667,<1h
SUR00212,USR00783,2023-06-25,6.0,3.0,5.0,6.0,9.0,7.0,5.0,Positive,Sometimes,False,True,7.0,Neutral,1.4,51.15,<1h
SUR00213,USR04320,2023-08-23,4.0,5.0,8.0,5.0,3.0,7.0,4.0,Positive,Sometimes,False,True,9.0,Happy,1.4,75.55000000000001,1-2h
SUR00214,USR02571,2023-08-24,5.0,2.0,4.0,1.0,6.0,7.0,5.0,Positive,Always,False,False,3.0,,1.5,60.075,1-2h
SUR00215,USR02636,2023-11-08,6.0,10.0,7.0,7.0,1.0,2.0,2.0,Neutral,Rarely,False,True,6.0,Neutral,3.8,26.8,<1h
SUR00216,USR02880,2023-08-25,,2.0,2.0,4.0,8.0,8.0,1.0,,Always,False,True,9.0,Depressed,2.0,56.56666666666666,<1h
SUR00217,USR02122,2023-07-17,3.0,4.0,5.0,3.0,4.0,8.0,8.0,Negative,Never,True,False,6.0,Neutral,1.8,144.79999999999998,2-4h
SUR00218,USR01656,2023-08-06,4.0,7.0,8.0,7.0,9.0,6.0,3.0,Positive,Sometimes,False,False,9.0,Envious,0.2,73.55,1-2h
SUR00219,USR03137,2023-11-09,6.0,6.0,4.0,5.0,7.0,3.0,3.0,Positive,Rarely,False,True,2.0,Neutral,0.3,67.9,1-2h
SUR00220,USR01280,2023-06-08,4.0,2.0,4.0,6.0,5.0,3.0,3.0,Negative,Often,False,False,1.0,Envious,0.1,104.24000000000001,1-2h
SUR00221,USR03793,2023-07-06,,1.0,9.0,7.0,3.0,4.0,2.0,Negative,Sometimes,False,False,6.0,Excited,0.1,91.4,1-2h
SUR00222,USR04885,2023-09-21,10.0,4.0,3.0,7.0,9.0,9.0,6.0,Neutral,Sometimes,True,True,6.0,Happy,2.8,39.5,<1h
SUR00223,USR04961,2023-10-22,7.0,8.0,5.0,7.0,9.0,5.0,7.0,Positive,Often,True,False,9.0,Motivated,1.6,25.75,<1h
SUR00224,USR02395,2023-11-21,7.0,8.0,5.0,8.0,6.0,8.0,7.0,Neutral,Sometimes,False,False,0.0,Excited,1.2,74.125,1-2h
SUR00225,USR04612,2023-07-18,10.0,6.0,3.0,7.0,7.0,7.0,5.0,Very Positive,Sometimes,False,False,7.0,Happy,3.3,76.38333333333334,1-2h
SUR00226,USR02061,2023-06-14,8.0,6.0,5.0,3.0,4.0,6.0,5.0,Very Negative,Sometimes,True,False,10.0,,3.4,67.32000000000001,1-2h
SUR00227,USR01387,2023-06-30,8.0,5.0,5.0,1.0,8.0,6.0,3.0,Very Negative,Often,,False,8.0,Neutral,3.6,60.2625,1-2h
SUR00228,USR02882,2023-09-01,5.0,8.0,5.0,3.0,7.0,7.0,3.0,Very Negative,Often,False,False,10.0,Neutral,0.4,68.16666666666667,1-2h
SUR00229,USR02071,2023-10-20,1.0,,6.0,7.0,10.0,7.0,6.0,Neutral,Always,False,False,4.0,Inspired,3.8,166.18571428571428,2-4h
SUR00230,USR00041,2023-06-17,4.0,6.0,8.0,2.0,,7.0,9.0,Very Negative,Rarely,False,False,9.0,Neutral,3.3,137.33333333333334,2-4h
SUR00231,USR01063,2023-06-30,7.0,1.0,3.0,5.0,6.0,4.0,4.0,Negative,Always,False,True,6.0,Inspired,1.1,108.97999999999999,1-2h
SUR00232,USR03030,2023-07-29,8.0,3.0,5.0,4.0,6.0,5.0,4.0,Neutral,Often,False,True,6.0,Happy,3.0,92.0,1-2h
SUR00233,USR04205,2023-06-08,5.0,8.0,9.0,6.0,6.0,5.0,3.0,Neutral,,False,False,4.0,Inspired,3.7,66.2,1-2h
SUR00234,USR02621,2023-10-10,5.0,6.0,7.0,6.0,7.0,6.0,1.0,Neutral,Often,False,False,6.0,Depressed,0.9,49.6,<1h
SUR00235,USR02544,2023-11-14,6.0,5.0,7.0,5.0,8.0,7.0,6.0,Very Negative,Always,False,True,1.0,Inspired,3.6,86.08333333333333,1-2h
SUR00236,USR01172,2023-07-29,,4.0,7.0,5.0,8.0,8.0,9.0,Neutral,Rarely,False,False,4.0,Depressed,2.3,57.4,<1h
SUR00237,USR00804,2023-10-31,4.0,6.0,3.0,2.0,7.0,5.0,5.0,Neutral,Sometimes,True,False,10.0,Inspired,3.7,57.199999999999996,<1h
SUR00238,USR03954,2023-08-29,4.0,1.0,7.0,4.0,9.0,5.0,2.0,Negative,Often,True,True,8.0,,2.3,62.6,1-2h
SUR00239,USR01462,2023-07-19,5.0,3.0,6.0,3.0,5.0,2.0,8.0,Very Negative,Sometimes,False,False,9.0,Neutral,3.4,37.06666666666667,<1h
SUR00240,USR03103,2023-06-29,6.0,5.0,7.0,1.0,8.0,9.0,6.0,Neutral,Sometimes,False,False,1.0,Neutral,0.2,29.96666666666667,<1h
SUR00241,USR00725,2023-06-20,8.0,3.0,5.0,2.0,5.0,2.0,7.0,Positive,Sometimes,False,False,5.0,Happy,1.5,70.78,1-2h
SUR00242,USR04391,2023-09-20,7.0,8.0,4.0,6.0,8.0,10.0,3.0,Very Negative,Sometimes,False,True,8.0,Motivated,3.6,39.15,<1h
SUR00243,USR01559,2023-11-11,3.0,1.0,2.0,7.0,4.0,5.0,4.0,Positive,Sometimes,False,,5.0,Anxious,0.7,47.099999999999994,<1h
SUR00244,USR00390,2023-11-06,5.0,1.0,6.0,3.0,10.0,,6.0,Positive,Rarely,False,False,0.0,Neutral,3.4,46.5,<1h
SUR00245,USR01220,2023-08-22,6.0,7.0,5.0,3.0,6.0,5.0,,Positive,Rarely,True,True,3.0,Neutral,0.1,230.29999999999998,2-4h
SUR00246,USR04542,2023-11-10,4.0,4.0,3.0,6.0,8.0,3.0,2.0,Neutral,Rarely,False,True,2.0,Depressed,3.8,87.7,1-2h
SUR00247,USR04304,2023-11-23,,4.0,5.0,2.0,5.0,6.0,3.0,Neutral,Often,False,False,9.0,Inspired,3.3,59.725,<1h
SUR00248,USR03407,2023-07-02,5.0,3.0,4.0,4.0,,6.0,8.0,Very Positive,Often,False,True,8.0,Neutral,0.2,32.300000000000004,<1h
SUR00249,USR03768,2023-08-30,3.0,1.0,7.0,,6.0,3.0,,Negative,Often,True,False,2.0,Inspired,2.7,149.6,2-4h
SUR00250,USR00949,2023-07-03,6.0,5.0,2.0,3.0,3.0,5.0,5.0,Neutral,Never,False,False,2.0,Inspired,2.9,93.6125,1-2h
SUR00251,USR00879,2023-07-08,2.0,3.0,4.0,5.0,7.0,6.0,5.0,Neutral,Always,False,False,6.0,Envious,0.8,89.25,1-2h
SUR00252,USR04183,2023-07-23,6.0,5.0,2.0,8.0,6.0,5.0,6.0,Negative,Never,False,True,9.0,Neutral,0.2,42.349999999999994,<1h
SUR00253,USR03471,2023-08-07,6.0,2.0,4.0,5.0,8.0,7.0,5.0,,Sometimes,False,True,9.0,Motivated,1.0,48.333333333333336,<1h
SUR00254,USR04564,2023-08-23,3.0,6.0,4.0,2.0,7.0,6.0,1.0,Positive,Rarely,False,True,6.0,Happy,2.8,65.86666666666666,1-2h
SUR00255,USR01796,2023-06-15,6.0,7.0,6.0,4.0,7.0,4.0,1.0,Negative,Often,False,False,7.0,Excited,3.7,40.36666666666667,<1h
SUR00256,USR02664,2023-10-19,7.0,2.0,6.0,6.0,7.0,5.0,8.0,Very Negative,Rarely,False,False,2.0,Depressed,4.0,44.660000000000004,<1h
SUR00257,USR01741,2023-10-23,4.0,4.0,2.0,9.0,6.0,7.0,7.0,Positive,Sometimes,True,True,5.0,Motivated,1.2,64.2,1-2h
SUR00258,USR04857,2023-09-17,3.0,9.0,4.0,7.0,8.0,7.0,3.0,Neutral,Often,False,True,3.0,Motivated,4.0,126.95,2-4h
SUR00259,USR03341,2023-06-08,9.0,5.0,2.0,3.0,5.0,5.0,,Neutral,Often,False,False,4.0,Anxious,0.9,52.96666666666667,<1h
SUR00260,USR03351,2023-11-23,5.0,3.0,5.0,4.0,4.0,5.0,3.0,Neutral,Sometimes,False,,0.0,,2.9,110.38000000000002,1-2h
SUR00261,USR00513,2023-10-01,5.0,1.0,5.0,7.0,6.0,4.0,1.0,Very Negative,Often,False,False,5.0,Envious,0.7,72.60000000000001,1-2h
SUR00262,USR01766,2023-06-20,4.0,4.0,2.0,1.0,7.0,6.0,4.0,Neutral,Often,False,False,7.0,Neutral,0.3,144.54000000000002,2-4h
SUR00263,USR02962,2023-07-26,7.0,1.0,7.0,4.0,4.0,5.0,5.0,Positive,Always,False,False,2.0,Motivated,3.5,72.21666666666667,1-2h
SUR00264,USR04966,2023-10-03,8.0,8.0,5.0,4.0,10.0,5.0,2.0,Neutral,Often,False,True,4.0,Inspired,3.2,45.5,<1h
SUR00265,USR00180,2023-09-07,9.0,1.0,6.0,4.0,8.0,7.0,3.0,Negative,Sometimes,False,False,5.0,Depressed,2.6,89.375,1-2h
SUR00266,USR01538,2023-09-07,4.0,3.0,3.0,7.0,4.0,6.0,7.0,Neutral,Sometimes,False,False,0.0,Happy,3.3,65.73333333333333,1-2h
SUR00267,USR01833,2023-09-28,6.0,8.0,5.0,5.0,6.0,4.0,4.0,Negative,Often,False,False,0.0,Depressed,2.9,93.2,1-2h
SUR00268,USR03381,2023-06-04,5.0,5.0,5.0,2.0,5.0,6.0,1.0,Very Negative,Often,False,False,4.0,Inspired,3.7,75.02000000000001,1-2h
SUR00269,USR03926,2023-11-16,4.0,5.0,8.0,8.0,,1.0,5.0,Neutral,Sometimes,False,True,2.0,Envious,3.2,142.01666666666668,2-4h
SUR00270,USR01918,2023-10-22,6.0,,6.0,5.0,7.0,6.0,4.0,Neutral,Sometimes,False,True,7.0,Inspired,3.2,113.05000000000001,1-2h
SUR00271,USR00543,2023-06-16,6.0,8.0,4.0,5.0,10.0,4.0,4.0,Neutral,Always,False,True,1.0,Neutral,3.1,127.85,2-4h
SUR00272,USR02434,2023-09-07,5.0,3.0,8.0,5.0,2.0,5.0,4.0,,Sometimes,False,True,3.0,Inspired,1.3,270.09999999999997,4-8h
SUR00273,USR02409,2023-06-03,6.0,3.0,3.0,2.0,5.0,7.0,1.0,Negative,Always,False,False,3.0,Anxious,0.7,36.628571428571426,<1h
SUR00274,USR01327,2023-09-18,3.0,,6.0,,9.0,9.0,4.0,Very Negative,,False,False,1.0,Depressed,2.2,22.766666666666666,<1h
SUR00275,USR04944,2023-06-14,4.0,4.0,5.0,5.0,4.0,3.0,6.0,Negative,Sometimes,False,True,9.0,Depressed,3.4,101.35,1-2h
SUR00276,USR04342,2023-08-27,4.0,10.0,7.0,3.0,6.0,4.0,6.0,Negative,Sometimes,True,False,1.0,Inspired,0.6,59.650000000000006,<1h
SUR00277,USR01975,2023-06-16,6.0,5.0,7.0,8.0,3.0,8.0,2.0,Negative,Often,True,False,10.0,Inspired,1.5,52.26666666666667,<1h
SUR00278,USR04988,2023-09-16,7.0,4.0,4.0,3.0,5.0,5.0,3.0,Neutral,Often,False,True,0.0,Depressed,3.8,34.7625,<1h
SUR00279,USR02711,2023-08-14,3.0,5.0,7.0,4.0,5.0,4.0,5.0,Neutral,,False,False,2.0,Neutral,3.2,55.474999999999994,<1h
SUR00280,USR01717,2023-06-08,6.0,2.0,7.0,8.0,8.0,6.0,8.0,Neutral,Rarely,False,True,8.0,Neutral,0.4,73.38,1-2h
SUR00281,USR01148,2023-08-30,6.0,3.0,5.0,1.0,6.0,7.0,5.0,Neutral,Always,False,False,9.0,Anxious,2.8,61.175,1-2h
SUR00282,USR01484,2023-06-25,10.0,3.0,2.0,5.0,6.0,6.0,6.0,Very Negative,Sometimes,False,False,4.0,Neutral,3.8,52.833333333333336,<1h
SUR00283,USR03125,2023-06-23,1.0,6.0,7.0,4.0,8.0,2.0,6.0,Positive,Often,False,True,8.0,Neutral,3.0,28.45,<1h
SUR00284,USR00482,2023-10-17,5.0,6.0,6.0,3.0,5.0,6.0,9.0,Negative,Often,False,False,5.0,Anxious,0.9,90.78333333333335,1-2h
SUR00285,USR01050,2023-07-29,5.0,1.0,7.0,3.0,7.0,9.0,7.0,Negative,Sometimes,True,,7.0,Happy,0.7,72.46666666666667,1-2h
SUR00286,USR00946,2023-07-16,4.0,6.0,9.0,5.0,10.0,4.0,4.0,Negative,Sometimes,False,False,8.0,Motivated,0.6,88.08,1-2h
SUR00287,USR01535,2023-10-20,3.0,5.0,9.0,6.0,4.0,6.0,3.0,Negative,Sometimes,False,True,9.0,Happy,0.7,66.4,1-2h
SUR00288,USR03410,2023-08-10,5.0,2.0,5.0,5.0,5.0,4.0,2.0,Neutral,Rarely,False,True,10.0,Neutral,0.2,88.85,1-2h
SUR00289,USR01556,2023-06-06,2.0,6.0,6.0,5.0,3.0,5.0,4.0,Neutral,Never,False,True,0.0,Envious,2.7,55.699999999999996,<1h
SUR00290,USR02210,2023-11-26,6.0,4.0,4.0,3.0,6.0,7.0,3.0,Very Positive,Often,False,False,0.0,Neutral,3.5,68.2,1-2h
SUR00291,USR03913,2023-06-25,7.0,6.0,5.0,4.0,9.0,5.0,8.0,,Always,False,True,5.0,Neutral,1.7,36.1,<1h
SUR00292,USR02383,2023-11-16,8.0,6.0,8.0,5.0,4.0,,2.0,Very Positive,Rarely,False,False,2.0,Anxious,3.2,33.099999999999994,<1h
SUR00293,USR02233,2023-08-15,2.0,4.0,2.0,4.0,7.0,4.0,,Very Positive,Rarely,True,False,4.0,,3.3,35.425,<1h
SUR00294,USR03252,2023-08-11,7.0,3.0,6.0,8.0,5.0,4.0,5.0,Very Negative,Sometimes,False,False,6.0,Motivated,2.9,30.950000000000003,<1h
SUR00295,USR02692,2023-06-11,8.0,2.0,7.0,4.0,5.0,6.0,4.0,Positive,Rarely,True,False,8.0,Excited,0.7,67.84,1-2h
SUR00296,USR02777,2023-09-25,5.0,4.0,4.0,1.0,9.0,7.0,5.0,Positive,Rarely,False,True,3.0,Envious,0.3,66.66,1-2h
SUR00297,USR04603,2023-11-06,7.0,5.0,4.0,1.0,6.0,5.0,10.0,Negative,Rarely,False,True,2.0,Excited,0.5,40.21666666666667,<1h
SUR00298,USR03998,2023-06-06,9.0,5.0,5.0,2.0,6.0,5.0,4.0,Positive,Often,False,True,2.0,Anxious,3.9,68.44,1-2h
SUR00299,USR00514,2023-08-09,6.0,5.0,7.0,1.0,10.0,6.0,6.0,Positive,Often,False,False,7.0,Happy,1.2,98.31666666666666,1-2h
SUR00300,USR02303,2023-07-22,10.0,5.0,7.0,5.0,6.0,10.0,6.0,Neutral,Often,False,True,2.0,Excited,0.4,42.08,<1h
SUR00301,USR02376,2023-10-11,3.0,2.0,2.0,,7.0,5.0,2.0,Negative,Rarely,False,False,3.0,Inspired,3.8,54.7,<1h
SUR00302,USR01954,2023-10-23,1.0,7.0,5.0,5.0,3.0,6.0,6.0,Positive,Rarely,False,True,7.0,Neutral,1.5,43.3,<1h
SUR00303,USR04386,2023-07-20,6.0,1.0,4.0,7.0,6.0,5.0,7.0,Negative,Sometimes,False,False,8.0,Envious,3.3,37.650000000000006,<1h
SUR00304,USR02010,2023-08-22,5.0,,4.0,5.0,8.0,2.0,3.0,Neutral,Rarely,False,True,1.0,Depressed,1.4,157.9,2-4h
SUR00305,USR01608,2023-07-28,6.0,9.0,7.0,3.0,7.0,7.0,3.0,Neutral,Sometimes,True,True,8.0,Envious,2.7,,
SUR00306,USR04848,2023-06-26,6.0,6.0,4.0,5.0,4.0,7.0,4.0,Positive,Sometimes,False,False,1.0,Anxious,1.7,169.3,2-4h
SUR00307,USR03636,2023-09-25,9.0,4.0,6.0,4.0,8.0,5.0,3.0,Neutral,Sometimes,False,True,9.0,Excited,0.9,70.18571428571428,1-2h
SUR00308,USR00534,2023-07-19,6.0,1.0,8.0,2.0,7.0,5.0,2.0,Positive,Always,False,True,0.0,Neutral,0.8,71.1,1-2h
SUR00309,USR00794,2023-07-08,9.0,7.0,4.0,3.0,5.0,8.0,3.0,Negative,Sometimes,False,True,2.0,Happy,2.5,87.2,1-2h
SUR00310,USR04333,2023-08-14,8.0,4.0,,6.0,5.0,7.0,6.0,Neutral,Often,False,False,3.0,Neutral,2.7,26.26666666666667,<1h
SUR00311,USR02755,2023-09-19,5.0,4.0,8.0,4.0,6.0,2.0,,Positive,Often,False,True,1.0,Happy,1.9,74.53999999999999,1-2h
SUR00312,USR04030,2023-06-28,8.0,5.0,8.0,4.0,4.0,4.0,4.0,Very Negative,Sometimes,False,False,6.0,Motivated,1.9,50.03333333333333,<1h
SUR00313,USR02112,2023-08-29,6.0,3.0,7.0,2.0,2.0,7.0,3.0,Positive,Sometimes,False,False,6.0,Inspired,2.0,22.3,<1h
SUR00314,USR00263,2023-11-19,3.0,3.0,6.0,1.0,5.0,6.0,3.0,Neutral,Often,True,False,-1.0,Depressed,2.8,159.23333333333332,2-4h
SUR00315,USR04070,2023-08-31,9.0,2.0,5.0,3.0,7.0,8.0,6.0,Positive,Sometimes,False,False,6.0,Anxious,2.2,79.35,1-2h
SUR00316,USR03928,2023-07-11,9.0,8.0,3.0,3.0,6.0,6.0,2.0,Neutral,Sometimes,True,False,0.0,Neutral,1.6,93.36,1-2h
SUR00317,USR03038,2023-07-10,7.0,3.0,5.0,6.0,7.0,7.0,6.0,Neutral,Sometimes,False,True,4.0,Depressed,2.1,116.5,1-2h
SUR00318,USR02317,2023-08-14,7.0,7.0,1.0,3.0,6.0,4.0,5.0,Positive,Sometimes,False,False,4.0,Excited,2.2,37.233333333333334,<1h
SUR00319,USR02875,2023-11-14,7.0,3.0,5.0,3.0,4.0,5.0,6.0,Very Positive,Often,False,False,5.0,Envious,2.4,111.725,1-2h
SUR00320,USR04541,2023-06-21,4.0,5.0,6.0,7.0,8.0,5.0,6.0,Very Positive,Often,False,False,7.0,Anxious,1.4,73.08,1-2h
SUR00321,USR04092,2023-06-18,6.0,5.0,8.0,5.0,4.0,6.0,7.0,Positive,Sometimes,False,False,4.0,Excited,1.4,133.46666666666667,2-4h
SUR00322,USR02685,2023-08-03,8.0,9.0,8.0,6.0,4.0,6.0,7.0,Neutral,,False,False,10.0,Neutral,0.7,116.76666666666667,1-2h
SUR00323,USR01842,2023-08-06,6.0,9.0,3.0,5.0,1.0,7.0,3.0,Very Negative,Sometimes,False,False,1.0,Motivated,2.2,76.94999999999999,1-2h
SUR00324,USR02495,2023-06-21,3.0,7.0,7.0,4.0,5.0,7.0,8.0,Positive,Sometimes,False,True,4.0,Neutral,0.6,208.73333333333335,2-4h
SUR00325,USR04354,2023-08-15,2.0,5.0,4.0,4.0,9.0,8.0,,Neutral,Often,,True,4.0,Inspired,2.0,97.46666666666665,1-2h
SUR00326,USR00339,2023-10-20,4.0,5.0,6.0,1.0,5.0,4.0,6.0,Positive,Often,False,True,9.0,Happy,1.5,200.4333333333333,2-4h
SUR00327,USR03557,2023-06-27,8.0,3.0,6.0,4.0,8.0,4.0,5.0,Neutral,Rarely,False,False,1.0,Inspired,3.4,53.85,<1h
SUR00328,USR04345,2023-07-06,6.0,7.0,7.0,4.0,4.0,5.0,6.0,Neutral,Rarely,False,,8.0,Anxious,1.8,45.5,<1h
SUR00329,USR02752,2023-09-15,4.0,6.0,5.0,6.0,10.0,5.0,9.0,Negative,Often,False,False,5.0,Neutral,3.6,90.74285714285715,1-2h
SUR00330,USR02831,2023-10-19,6.0,4.0,4.0,4.0,5.0,8.0,3.0,Neutral,Always,False,False,2.0,Excited,0.9,98.26666666666667,1-2h
SUR00331,USR04112,2023-10-23,7.0,6.0,,9.0,5.0,2.0,3.0,Positive,Sometimes,False,True,8.0,Anxious,0.7,61.2,1-2h
SUR00332,USR00607,2023-07-05,6.0,1.0,5.0,7.0,4.0,5.0,5.0,Negative,Sometimes,False,False,10.0,Envious,3.8,30.8,<1h
SUR00333,USR03345,2023-09-07,9.0,7.0,7.0,2.0,6.0,10.0,4.0,Negative,Sometimes,False,False,5.0,Excited,3.9,124.56666666666666,2-4h
SUR00334,USR00616,2023-09-03,6.0,2.0,7.0,4.0,8.0,6.0,9.0,Positive,Always,True,True,5.0,Motivated,0.1,34.35,<1h
SUR00335,USR00421,2023-10-17,4.0,7.0,6.0,4.0,6.0,7.0,,Positive,Sometimes,False,True,9.0,Happy,2.8,38.86666666666667,<1h
SUR00336,USR00991,2023-11-26,4.0,6.0,4.0,4.0,4.0,8.0,4.0,Neutral,Often,False,False,9.0,Envious,3.7,70.75,1-2h
SUR00337,USR01581,2023-07-27,6.0,4.0,4.0,2.0,4.0,7.0,5.0,Very Positive,Sometimes,False,False,5.0,Envious,3.0,48.125,<1h
SUR00338,USR01139,2023-08-23,4.0,8.0,5.0,6.0,9.0,4.0,6.0,Negative,Sometimes,False,True,8.0,Excited,1.6,85.75,1-2h
SUR00339,USR01173,2023-11-10,5.0,3.0,5.0,6.0,5.0,,6.0,Very Positive,Always,False,False,5.0,Envious,3.2,85.63333333333333,1-2h
